node,specimen_type_META_blood,specimen_type_META_urine
SAMN27404401,0.0,1.0
n146,0.0018472865865495,0.9981527134134504
SAMN27404326,0.0,1.0
n148,0.2307877884752807,0.7692122115247192
n196,0.0061719857666146,0.9938280142333854
n201201,0.0167644313133395,0.9832355686866604
SAMN26308844,0.0,1.0
SAMN13082419,0.0,1.0
SAMN13082418,0.0,1.0
n209209,1.0,0.0
SAMN26308805,0.0,1.0
SAMN26308762,0.0,1.0
SAMN26308763,1.0,0.0
n214214,0.0772263918390512,0.9227736081609488
SAMN13082392,0.0,1.0
n215215,0.0,1.0
n216216,0.0796452744989323,0.9203547255010676
n218218,7.3769090984003e-08,0.999999926230909
SAMN27404418,0.0,1.0
n221,0.8295870276598676,0.1704129723401323
SAMN27404367,1.0,0.0
SAMN10093577,0.0,1.0
SAMN13082378,0.0,1.0
n223,0.1852515753486592,0.8147484246513408
n223223,0.1472759744229258,0.8527240255770742
n228,0.0003873212026439,0.999612678797356
SAMN13082297,0.0,1.0
n254,0.1165316930110288,0.8834683069889712
n254254,0.1143147558709027,0.8856852441290972
n256256,0.7271255481544918,0.2728744518455082
SAMN26308829,0.0,1.0
n258,0.1156171674573679,0.8843828325426322
n259,0.1016927260381697,0.8983072739618304
n317317,0.1457648565241473,0.8542351434758527
SAMN13082248,0.0,1.0
n324,0.1035060646711673,0.8964939353288327
n332332,0.1209089623463662,0.8790910376536338
n357,0.1035060646711673,0.8964939353288327
SAMN13082326,0.0,1.0
SAMN26304504,0.0,1.0
SAMN10435681,0.0,1.0
SAMN26308790,0.0,1.0
SAMN26308800,0.0,1.0
n372372,0.1212423947526549,0.878757605247345
SAMN26308864,0.0,1.0
SAMN13082276,1.0,0.0
SAMN26309424,0.0,1.0
n377377,0.2208566986806557,0.7791433013193443
SAMN13422999,0.0,1.0
n378378,0.5759330185999585,0.4240669814000415
n380,0.2894692123559556,0.7105307876440443
n386,6.621480929901885e-05,0.999933785190701
SAMN26308825,0.0,1.0
n388,0.2891022109446625,0.7108977890553375
SAMN26308886,0.0,1.0
n391,0.3700249837981663,0.6299750162018338
n393393,0.1337467653768501,0.8662532346231498
n425,0.2205678369226001,0.7794321630773998
SAMN06702095,1.0,0.0
n426426,0.1462039794113384,0.8537960205886616
n429,0.127360465446764,0.8726395345532361
n432432,0.1266119518111154,0.8733880481888846
SAMN26304540,0.0,1.0
n434434,0.1334120500166914,0.8665879499833085
SAMN26305032,0.0,1.0
SAMN26304702,0.0,1.0
SAMN26308464,0.0,1.0
SAMN26308482,0.0,1.0
SAMN16340140,0.0,1.0
n4040,0.0701123657008411,0.929887634299159
n43,0.0665654214742481,0.933434578525752
SAMN26308476,0.0,1.0
SAMN26308472,0.0,1.0
n72,0.1586104334171463,0.8413895665828537
n8686,0.1586104334171463,0.8413895665828537
n102,0.0550270166764532,0.9449729833235468
n104,0.1215999937425593,0.8784000062574406
SAMN13082268,0.0,1.0
SAMN13082261,0.0,1.0
n109109,0.1907198779415711,0.8092801220584288
n117,0.1010118985589319,0.898988101441068
n118118,0.0915689142033892,0.9084310857966108
SAMN13082244,0.0,1.0
n123,0.0843558317073139,0.915644168292686
SAMN27404381,0.0,1.0
n129,1.0,9.091328928031528e-44
n135135,0.999999999985251,1.4749051128372714e-11
SAMN04096289,1.0,0.0
SAMN05194544,1.0,0.0
n140140,0.0428124711305954,0.9571875288694046
SAMN27404398,0.0,1.0
SAMN27404408,0.0,1.0
SAMN27404409,0.0,1.0
n144144,0.0069489964818242,0.9930510035181758
SAMN13082232,0.0,1.0
SAMN06015666,0.0,1.0
SAMN06007769,0.0,1.0
n148148,0.2307877884752807,0.7692122115247192
n156,0.2307877884752807,0.7692122115247192
n196196,0.0061719857666146,0.9938280142333854
SAMN10093581,0.0,1.0
n202,0.0017687565103132,0.9982312434896868
SAMN11335408,0.0,1.0
SAMN16340161,1.0,0.0
SAMN16340160,1.0,0.0
SAMN13082314,0.0,1.0
SAMN13082400,0.0,1.0
n216,0.0,1.0
SAMN26308801,0.0,1.0
SAMN15869090,0.0,1.0
SAMN15869092,0.0,1.0
n219,7.3769090984003e-08,0.999999926230909
n220,1.591465506412368e-09,0.9999999984085344
SAMN27404400,1.0,0.0
SAMN27404391,1.0,0.0
SAMN06702069,1.0,0.0
SAMN13082408,0.0,1.0
n224,0.0,1.0
SAMN13082265,0.0,1.0
SAMN13082298,0.0,1.0
SAMN13082299,1.0,0.0
SAMN26304338,0.0,1.0
SAMN10093585,0.0,1.0
n255,0.1152146173345817,0.8847853826654182
SAMN13082374,0.0,1.0
SAMN06702082,1.0,0.0
SAMN26308792,0.0,1.0
n258258,0.0136275273167547,0.9863724726832452
SAMN26304536,0.0,1.0
n259259,0.1016927260381697,0.8983072739618304
SAMN13082371,0.0,1.0
SAMN06015662,1.0,0.0
SAMN26304411,0.0,1.0
n324324,0.1035060646711673,0.8964939353288327
n331331,0.1095509991139417,0.8904490008860582
n333,0.1209089623463662,0.8790910376536338
n353353,0.1314607103004771,0.8685392896995229
SAMN10093592,0.0,1.0
SAMN13423024,0.0,1.0
n373,0.0,1.0
SAMN26304624,0.0,1.0
SAMN13423021,0.0,1.0
SAMN26304930,0.0,1.0
n379,1.0,0.0
SAMN26308852,1.0,0.0
SAMN26308889,0.0,1.0
SAMN26304339,0.0,1.0
n386386,1.2241060531625495e-05,0.9999877589394685
SAMN26308791,0.0,1.0
n388388,0.2446802668068232,0.7553197331931768
n389389,0.2358953366212371,0.7641046633787628
n391391,0.0317705044609175,0.9682294955390824
n392,0.3700249837981663,0.6299750162018338
SAMN13082234,0.0,1.0
SAMN26308851,0.0,1.0
SAMN05194531,1.0,0.0
SAMN26304760,0.0,1.0
n427,0.1196447133014048,0.8803552866985953
n428,0.1462039794113384,0.8537960205886616
n429429,0.1272307787384074,0.8727692212615926
SAMN10093586,0.0,1.0
SAMN26304498,0.0,1.0
SAMN26308788,0.0,1.0
SAMN26305033,0.0,1.0
SAMN13082282,0.0,1.0
n41,0.0715351623012374,0.9284648376987626
n42,0.0794343618069266,0.9205656381930734
n4343,0.0665654214742481,0.933434578525752
SAMN26308483,0.0,1.0
n7272,0.1586104334171463,0.8413895665828537
n8484,0.1007642989787866,0.8992357010212134
n87,0.1586104334171463,0.8413895665828537
n95,0.1538930344597565,0.8461069655402434
n102102,0.054522074248802,0.945477925751198
SAMN13082327,0.0,1.0
SAMN13082403,0.0,1.0
SAMN09400857,0.0,1.0
n110,0.1907198779415711,0.8092801220584288
n111111,0.1907198779415711,0.8092801220584288
SAMN10093594,0.0,1.0
SAMN07775517,0.0,1.0
SAMN13082239,0.0,1.0
SAMN13082229,1.0,0.0
n123123,0.0557209869280583,0.9442790130719416
n124,0.3471736063577041,0.6528263936422959
n129129,1.0,9.091328928031528e-44
n130130,1.0,9.091328928031528e-44
SAMN05194540,1.0,0.0
SAMN05194542,1.0,0.0
n141,0.0425891857823537,0.9574108142176464
n142,0.1300892568979536,0.8699107431020464
n145,0.0077999478965818,0.992200052103418
SAMN13082262,0.0,1.0
n149,0.2307877884752807,0.7692122115247192
n154154,0.2307877884752807,0.7692122115247192
n156156,0.2307877884752807,0.7692122115247192
n187187,0.2307877884752814,0.7692122115247185
n197,0.0061719857666146,0.9938280142333854
SAMN13082283,0.0,1.0
n202202,0.0015338551916066,0.9984661448083934
n204204,0.0003565095301537,0.9996434904698462
SAMN26308843,0.0,1.0
SAMN26308839,0.0,1.0
n219219,0.0,1.0
SAMN11335446,0.0,1.0
SAMN11335440,0.0,1.0
SAMN11335447,0.0,1.0
SAMN13082362,0.0,1.0
SAMN13082361,0.0,1.0
n255255,0.0045215722773319,0.995478427722668
SAMN10093596,0.0,1.0
SAMN10435675,0.0,1.0
SAMN09400873,0.0,1.0
n260,0.0730676711066692,0.9269323288933308
n262,0.1016927260381697,0.8983072739618304
n325,0.1035060646711673,0.8964939353288327
n325325,0.1035060646711673,0.8964939353288327
n332,0.0125184869097267,0.9874815130902732
SAMN13082294,0.0,1.0
n333333,0.0237197405425146,0.9762802594574852
n344,0.169098244312978,0.830901755687022
n354,0.071874355816355,0.9281256441836452
SAMN16895654,0.0,1.0
SAMN26308808,0.0,1.0
SAMN26308798,0.0,1.0
n379379,1.0,0.0
SAMN02801877,1.0,0.0
SAMN26308837,0.0,1.0
SAMN26308856,0.0,1.0
n389,0.0200270643563844,0.9799729356436157
SAMN15868462,0.0,1.0
n390,0.0211670635080074,0.9788329364919928
SAMN13082369,0.0,1.0
SAMN26308855,0.0,1.0
SAMN26308884,0.0,1.0
n392392,0.4338582315250028,0.5661417684749972
SAMN13082288,0.0,1.0
n427427,0.1143284363343533,0.8856715636656467
SAMN26305029,0.0,1.0
n428428,0.0,1.0
SAMN26304462,0.0,1.0
n430,0.0853174611333519,0.914682538866648
SAMN26308865,0.0,1.0
n4141,0.0665780842450337,0.9334219157549664
SAMN26304707,0.0,1.0
n4242,0.078005590280876,0.921994409719124
SAMN26308500,0.0,1.0
SAMN10093615,0.0,1.0
SAMN26304385,0.0,1.0
n73,0.1586104334171463,0.8413895665828537
n8383,0.2867742852854232,0.7132257147145767
n85,0.0828754807537174,0.9171245192462826
SAMN13622046,0.0,1.0
n8787,0.1586104334171463,0.8413895665828537
n94,0.1374373556868003,0.8625626443131997
n9595,0.1357642090693578,0.8642357909306421
n9898,0.1527611565125667,0.8472388434874333
n103,0.0006870788173929,0.9993129211826072
SAMN13622053,0.0,1.0
n110110,0.1907198779415711,0.8092801220584288
SAMN12220340,1.0,0.0
n112,0.1907198779415711,0.8092801220584288
n115,0.0893751459139964,0.9106248540860036
SAMN27404313,0.0,1.0
SAMN27404339,0.0,1.0
SAMN27404389,1.0,0.0
SAMN27404388,0.0,1.0
n130,0.999999999985251,1.4749051128372714e-11
SAMN04096286,1.0,0.0
n131,1.0,9.091328928031528e-44
SAMN05194543,1.0,0.0
n141141,0.0179173252335633,0.9820826747664368
SAMN27404455,0.0,1.0
SAMN27404370,0.1300892568979536,0.8699107431020464
SAMN27404371,0.1300892568979536,0.8699107431020464
SAMN13082231,0.0,1.0
SAMN13082230,0.0,1.0
n149149,0.2307877884752807,0.7692122115247192
n153153,0.1691419180451152,0.8308580819548848
n155,0.8789987912748984,0.1210012087251015
SAMN13082320,0.0,1.0
n157,0.2307877884752807,0.7692122115247192
n178,0.2307877884752807,0.7692122115247192
n188,0.2307877884752814,0.7692122115247185
n193193,0.1863343911803466,0.8136656088196533
n197197,0.0061719857666146,0.9938280142333854
SAMN13082291,0.0,1.0
n203,2.3279687038308348e-06,0.9999976720312962
SAMN11335417,0.0,1.0
n205,2.4212608263098192e-05,0.9999757873917368
SAMN11335411,0.0,1.0
SAMN11335448,0.0,1.0
SAMN11335445,0.0,1.0
SAMN26308809,0.0,1.0
SAMN26308787,0.0,1.0
n260260,0.0706117162893368,0.9293882837106632
SAMN13082382,0.0,1.0
n262262,0.1016927260381697,0.8983072739618304
n265,0.0791199682861197,0.9208800317138802
SAMN26308891,0.0,1.0
SAMN06702071,0.0,1.0
n326,0.1117760896483925,0.8882239103516074
SAMN26305182,0.0,1.0
SAMN26308840,0.0,1.0
SAMN26308863,0.0,1.0
n334,0.0237197405425146,0.9762802594574852
SAMN13082348,0.0,1.0
n344344,0.169098244312978,0.830901755687022
n347,0.169098244312978,0.830901755687022
n354354,0.0,1.0
SAMN26304559,0.0,1.0
SAMN02801876,1.0,0.0
SAMN02801878,1.0,0.0
SAMN26305180,0.0,1.0
SAMN26305183,0.0,1.0
SAMN26308835,0.0,1.0
SAMN26308881,0.0,1.0
n393,0.9868338228310924,0.0131661771689075
SAMN13082417,0.0,1.0
SAMN26308849,0.0,1.0
SAMN26304758,0.0,1.0
SAMN26308783,0.0,1.0
SAMN26308782,0.0,1.0
n430430,0.0805350192964406,0.9194649807035594
SAMN26308778,0.0,1.0
SAMN26308488,0.0,1.0
SAMN26308473,0.0,1.0
SAMN30370668,0.0,1.0
SAMN26304873,0.0,1.0
n7373,0.1586104334171463,0.8413895665828537
SAMN13622052,0.0,1.0
n84,0.999947084575434,5.291542456592814e-05
SAMN06007773,0.0,1.0
n8585,0.081254268987469,0.9187457310125308
n86,0.0001096624003918,0.9998903375996082
n8888,0.0665945910496854,0.9334054089503144
SAMN26308847,0.0,1.0
n9494,0.0658940041486374,0.9341059958513628
SAMN13082398,0.0,1.0
n96,0.133273443996703,0.8667265560032971
n98,0.2123079867944985,0.7876920132055014
n9999,0.0078669514359398,0.9921330485640604
n100100,0.1527611565125664,0.8472388434874336
n103103,0.0006870788173929,0.9993129211826072
SAMN13082341,0.0,1.0
n111,0.0,1.0
SAMN15868694,1.0,0.0
n112112,0.1907198779415711,0.8092801220584288
SAMN04393398,0.0,1.0
n115115,0.1261237977618999,0.8738762022381001
SAMN26308846,0.0,1.0
SAMN05194541,1.0,0.0
SAMN05194539,1.0,0.0
n131131,1.0,9.091328928031528e-44
SAMN04622925,1.0,0.0
SAMN27404394,0.0,1.0
SAMN27404439,0.0,1.0
n150,0.2307877884752807,0.7692122115247192
n150150,0.59782896340907,0.40217103659093
n154,0.0930322608026299,0.90696773919737
SAMN13082279,0.0,1.0
n155155,1.0,0.0
SAMN02801817,1.0,0.0
n157157,0.2307877884752814,0.7692122115247185
n160160,0.2307877884752807,0.7692122115247192
n178178,0.1734881122205548,0.8265118877794452
n180180,0.2307877884752814,0.7692122115247185
n188188,0.2307877884752814,0.7692122115247185
n193,0.2307084102979382,0.7692915897020618
n194,0.1882447081738145,0.8117552918261854
SAMN13082377,0.0,1.0
n198,0.0114213190698538,0.9885786809301462
n199199,0.0,1.0
n203203,1.4747038479227078e-08,0.9999999852529616
SAMN11335425,0.0,1.0
n205205,1.3095685185402737e-06,0.9999986904314816
SAMN11335419,0.0,1.0
n261,0.0663038305509758,0.9336961694490242
SAMN27404321,0.0,1.0
n263,0.9999999894138708,1.0586129339844328e-08
SAMN13082328,0.0,1.0
n265265,0.0791199682861197,0.9208800317138802
n316316,0.1455709302099993,0.8544290697900007
n326326,0.1117760896483925,0.8882239103516074
SAMN26304756,0.0,1.0
n334334,0.0800712346532091,0.9199287653467908
n335,0.0237197405425146,0.9762802594574852
n345,0.9999992172557188,7.827442812309748e-07
n345345,0.1465479444161761,0.8534520555838239
n347347,0.2022974598996637,0.7977025401003361
n351,0.169098244312978,0.830901755687022
n355,0.0,1.0
n356,0.0,1.0
SAMN02801906,1.0,0.0
SAMN02801896,1.0,0.0
n431,0.1312982548061576,0.8687017451938424
n431431,0.0037096313798241,0.9962903686201758
n74,0.199151188678384,0.800848811321616
n7474,0.1586104334171463,0.8413895665828537
SAMN04622922,1.0,0.0
SAMN05194538,1.0,0.0
SAMN26308818,0.0,1.0
SAMN13082379,0.0,1.0
SAMN13082263,0.0,1.0
SAMN13082264,0.0,1.0
n89,0.0386956473676064,0.9613043526323936
SAMN13082241,0.0,1.0
SAMN13082250,0.0,1.0
SAMN13082238,0.0,1.0
n9696,0.0984505298680938,0.9015494701319062
SAMN13082275,0.0,1.0
SAMN27404382,0.0,1.0
SAMN27404327,1.0,0.0
n100,0.0021080467350195,0.9978919532649804
SAMN13082384,0.0,1.0
n101,0.1527611565125664,0.8472388434874336
SAMN13082352,0.0,1.0
SAMN13082339,0.0,1.0
SAMN13082340,0.0,1.0
SAMN07332520,0.0,1.0
SAMN07332516,0.0,1.0
n113,0.1899148001488725,0.8100851998511274
n113113,0.1907198779415711,0.8092801220584288
n116,0.3388236428205319,0.6611763571794681
SAMN26308822,0.0,1.0
n132,1.0,9.091328928031528e-44
n134134,1.0,9.091328928031528e-44
SAMN11319321,0.0,1.0
SAMN05774075,0.0,1.0
n151,0.051299296699788,0.948700703300212
SAMN13082266,1.0,0.0
SAMN26308797,0.0,1.0
SAMN09400870,0.0,1.0
SAMN02801843,1.0,0.0
SAMN02801868,1.0,0.0
n158,0.2642644094008425,0.7357355905991575
n160,0.2050777559359362,0.7949222440640638
n161,0.1822018127391478,0.8177981872608523
n174174,0.3340078512205724,0.6659921487794275
n179,0.1560343798154536,0.8439656201845462
SAMN28174062,1.0,0.0
n181,0.1953110150756521,0.8046889849243478
n184184,0.2215694589998374,0.7784305410001626
n189,0.1613282430528069,0.8386717569471932
n191,0.0,1.0
SAMN10093554,0.0,1.0
SAMN07775513,0.0,1.0
n194194,0.0,1.0
n195195,0.2379634857011577,0.7620365142988424
n198198,0.0096312616068243,0.9903687383931756
SAMN27404447,0.0,1.0
n200,0.0,1.0
SAMN05806174,0.0,1.0
n204,2.0810022993644052e-09,0.9999999979189976
SAMN11335416,0.0,1.0
n206,8.752091368525104e-08,0.9999999124790864
SAMN11335404,0.0,1.0
n261261,0.0722685245450387,0.9277314754549614
SAMN11319444,0.0,1.0
n263263,0.9999999894138708,1.0586129339844328e-08
SAMN02801840,1.0,0.0
n266,0.0196433630125021,0.980356636987498
SAMN13082237,0.0,1.0
SAMN13082387,0.0,1.0
SAMN15868523,1.0,0.0
n327,0.1150204893455179,0.8849795106544821
SAMN26308861,0.0,1.0
SAMN13082345,0.0,1.0
SAMN26308766,1.0,0.0
n335335,0.0237197405425146,0.9762802594574852
n336336,0.0191877439233864,0.9808122560766136
SAMN02801827,1.0,0.0
SAMN02801828,1.0,0.0
n346,0.1441900237830291,0.8558099762169709
n346346,0.0173000032866614,0.9826999967133386
n348,0.1461033130384771,0.8538966869615229
n348348,0.2022974598996637,0.7977025401003361
n351351,0.169098244312978,0.830901755687022
SAMN09400835,0.0,1.0
n355355,0.0,1.0
SAMN26304554,0.0,1.0
SAMN26304555,0.0,1.0
SAMN26304553,0.0,1.0
SAMN26308873,0.1312982548061576,0.8687017451938424
SAMN26308872,0.1312982548061576,0.8687017451938424
SAMN26308780,0.0,1.0
SAMN26308779,0.0,1.0
SAMN27404312,1.0,0.0
SAMN27404315,0.0,1.0
n75,0.1428373012618312,0.8571626987381689
n8282,0.1586104334171463,0.8413895665828537
n8989,0.0095873151499227,0.9904126848500772
n93,0.0414941442727274,0.9585058557272724
n97,0.0938303064883083,0.9061696935116916
SAMN13082343,0.0,1.0
SAMN13082385,0.0,1.0
SAMN13082386,0.0,1.0
SAMN26308893,0.0,1.0
SAMN27020195,0.0,1.0
SAMN04022944,0.0,1.0
SAMN12220342,1.0,0.0
n114,0.1907198779415711,0.8092801220584288
SAMN13622036,1.0,0.0
n116116,0.0041395587419356,0.9958604412580644
SAMN26308821,1.0,0.0
n132132,1.0,9.091328928031528e-44
SAMN04622926,1.0,0.0
n135,1.0,0.0
SAMN04122814,1.0,0.0
n151151,0.0048295250253931,0.9951704749746068
SAMN16340148,0.0,1.0
n158158,0.7095192934438198,0.2904807065561802
SAMN27404457,0.0,1.0
SAMN26308871,0.0,1.0
SAMN27404448,0.0,1.0
n161161,0.1506799413372058,0.8493200586627943
n173,0.0265673315689832,0.9734326684310168
n175,0.3340078512205724,0.6659921487794275
n176176,0.3340078512205724,0.6659921487794275
n179179,0.1560343798154536,0.8439656201845462
SAMN14792069,0.0,1.0
n181181,0.1953110150756515,0.8046889849243484
n182182,0.1953110150756521,0.8046889849243478
n185,1.0,0.0
n185185,0.128385148850072,0.8716148511499279
n189189,0.0205463965847303,0.9794536034152695
n190190,0.0,1.0
n191191,0.0,1.0
SAMN11335386,0.0,1.0
n195,0.0,1.0
SAMN27404344,0.0,1.0
SAMN15868476,1.0,0.0
SAMN31488201,0.0,1.0
n199,0.0096312616068243,0.9903687383931756
SAMN06672151,0.0,1.0
SAMN05774078,0.0,1.0
SAMN05774085,0.0,1.0
SAMN11335426,0.0,1.0
SAMN11335424,0.0,1.0
n206206,1.0729532630175794e-08,0.9999999892704674
SAMN11335409,0.0,1.0
SAMN27404336,0.0,1.0
SAMN13082278,0.0,1.0
n264,0.9999999894138708,1.0586129339844328e-08
SAMN02801838,1.0,0.0
n266266,0.0196433630125021,0.980356636987498
SAMN15868644,0.0,1.0
n327327,0.053991301876063,0.9460086981239372
n331,0.1249587140662926,0.8750412859337073
n336,0.0408511094022742,0.9591488905977258
SAMN13082355,0.0,1.0
n337,0.0195528742376057,0.9804471257623943
n342342,0.0191877439233864,0.9808122560766136
SAMN13082347,0.0,1.0
SAMN13082353,0.0,1.0
SAMN13082313,0.0,1.0
SAMN13082312,0.0,1.0
SAMN26308789,0.0,1.0
SAMN09400878,0.0,1.0
n349,0.2058836887835406,0.7941163112164593
n350,0.2022974598996637,0.7977025401003361
n352,0.1523701058309066,0.8476298941690932
SAMN13422994,0.0,1.0
SAMN26304551,0.0,1.0
SAMN26304552,0.0,1.0
n7575,0.0980059322272008,0.9019940677727992
SAMN15868741,0.0,1.0
n83,0.1232806962598942,0.8767193037401059
SAMN27404328,0.0,1.0
n90,0.006712562827718,0.993287437172282
n9292,0.0226124472690448,0.9773875527309552
n9393,0.0414941442727274,0.9585058557272724
SAMN15868237,0.0,1.0
n9797,0.000525867627165,0.999474132372835
SAMN11335398,0.0,1.0
n114114,0.0858248542028931,0.9141751457971068
SAMN15868269,0.0,1.0
SAMN26308747,0.0,1.0
SAMN26308845,0.0,1.0
n133,1.0,9.091328928031528e-44
SAMN04122817,1.0,0.0
SAMN04122816,1.0,0.0
SAMN04096285,1.0,0.0
n152,0.0048295250253931,0.9951704749746068
SAMN10093590,0.0,1.0
n159,0.056922712062523,0.943077287937477
SAMN15868989,1.0,0.0
n162,0.1506799413372058,0.8493200586627943
SAMN26304562,0.0,1.0
n173173,0.000420322508249,0.999579677491751
SAMN13082410,0.0,1.0
n175175,0.3809761335092427,0.6190238664907572
n176,0.4133949997218052,0.5866050002781948
n177,0.1248652940383921,0.8751347059616078
SAMN09400855,0.0,1.0
n180,0.1560343798154536,0.8439656201845462
SAMN13622033,0.0,1.0
n182,0.1953110150756515,0.8046889849243484
SAMN26304497,0.0,1.0
n183,0.0348857447168282,0.9651142552831716
n184,0.0634816761361625,0.9365183238638376
SAMN27404333,0.0,1.0
SAMN27404332,1.0,0.0
n186,0.1288952776222124,0.8711047223777875
n186186,0.0046094818270891,0.9953905181729108
n190,0.0020221832776818,0.997977816722318
SAMN13082271,0.0,1.0
SAMN10435690,0.0,1.0
SAMN07450853,0.0,1.0
n192,0.0,1.0
SAMN11335385,0.0,1.0
SAMN27404460,1.0,0.0
SAMN27404320,0.0,1.0
SAMN07450858,0.0,1.0
SAMN13082315,0.0,1.0
SAMN11335418,0.0,1.0
SAMN11335410,0.0,1.0
n264264,1.0,0.0
SAMN02801902,1.0,0.0
n267,0.0196433630125021,0.980356636987498
SAMN16826310,0.0,1.0
n328,0.0047790345002806,0.9952209654997194
SAMN26308454,0.0,1.0
SAMN26308799,0.0,1.0
SAMN26308793,0.0,1.0
SAMN15869147,0.0,1.0
SAMN13082359,0.0,1.0
n337337,0.0612807861004024,0.9387192138995976
n338,0.0195528742376057,0.9804471257623943
n343,0.0191877439233864,0.9808122560766136
SAMN13082399,0.0,1.0
n349349,0.0502626095435929,0.949737390456407
SAMN28174028,1.0,0.0
n350350,0.2022974598996637,0.7977025401003361
SAMN26304622,0.0,1.0
n352352,0.0,1.0
SAMN15868953,0.0,1.0
n76,0.0628662584722237,0.9371337415277762
SAMN13082351,0.0,1.0
SAMN13082365,0.0,1.0
SAMN16340172,0.0,1.0
n9090,0.0188533985572682,0.9811466014427316
n92,0.006712562827718,0.993287437172282
SAMN15868506,0.0,1.0
SAMN04339725,0.0,1.0
SAMN09400806,0.0,1.0
SAMN15868188,0.0,1.0
SAMN27404407,0.0,1.0
SAMN27404406,0.0,1.0
SAMN04393388,0.0,1.0
SAMN05510456,0.0,1.0
n133133,1.0,9.091328928031528e-44
SAMN04622924,1.0,0.0
n152152,0.0041979180290822,0.9958020819709178
SAMN09400791,0.0,1.0
n159159,0.0,1.0
SAMN26304537,0.0,1.0
n162162,0.1506799413372058,0.8493200586627943
SAMN15868892,1.0,0.0
n174,0.0004271447335329,0.999572855266467
SAMN13082405,0.0,1.0
SAMN16340143,1.0,0.0
SAMN09400831,1.0,0.0
SAMN10435686,0.0,1.0
SAMN16340184,1.0,0.0
n177177,6.429966980232304e-05,0.9999357003301976
SAMN16340168,0.0,1.0
SAMN11285018,0.0,1.0
SAMN13082287,0.0,1.0
SAMN04456581,0.0,1.0
SAMN04393390,0.0,1.0
n183183,0.0048994335316719,0.995100566468328
SAMN26304906,0.0,1.0
SAMN31257659,0.0,1.0
SAMN29440615,0.0,1.0
SAMN13082364,0.0,1.0
SAMN27404436,1.0,0.0
n187,1.1850013577449717e-05,0.9999881499864226
SAMN13082390,0.0,1.0
SAMN13082270,0.0,1.0
SAMN13082269,0.0,1.0
n192192,0.0,1.0
SAMN11335383,0.0,1.0
SAMN02801846,1.0,0.0
SAMN02801844,1.0,0.0
n267267,0.0196433630125021,0.980356636987498
n316,0.0196433630125021,0.980356636987498
n328328,0.0047790345002806,0.9952209654997194
SAMN27404368,1.0,0.0
SAMN07605641,0.0,1.0
SAMN26304623,0.0,1.0
n338338,0.0195528742376057,0.9804471257623943
SAMN22066475,0.0,1.0
n343343,0.0231951766121599,0.97680482338784
SAMN13082272,0.0,1.0
SAMN26308772,0.0,1.0
SAMN26308771,0.0,1.0
SAMN15869013,1.0,0.0
SAMN04096278,1.0,0.0
n353,0.0,1.0
SAMN26304754,0.0,1.0
n7676,0.0622598120507591,0.9377401879492409
n7878,0.0628662584722237,0.9371337415277762
n91,0.0188533985572682,0.9811466014427316
SAMN07775518,0.0,1.0
SAMN13622038,0.0,1.0
SAMN13082249,0.0,1.0
n134,0.999999999985251,1.474905112837271e-11
SAMN04622923,1.0,0.0
n153,5.1178270767795714e-05,0.9999488217292322
SAMN16340123,0.0,1.0
SAMN26304538,0.0,1.0
SAMN26305028,0.0,1.0
n163,0.1435776140673762,0.8564223859326238
n170170,0.1506799413372058,0.8493200586627943
SAMN13082407,0.0,1.0
SAMN13082406,0.0,1.0
SAMN13622050,0.0,1.0
SAMN16340132,0.0,1.0
SAMN26308781,0.0,1.0
SAMN26308777,0.0,1.0
SAMN13082389,0.0,1.0
SAMN13082388,0.0,1.0
SAMN11335378,0.0,1.0
SAMN11335384,0.0,1.0
n268,0.0196433630125021,0.980356636987498
SAMN12220349,0.0,1.0
SAMN13082363,0.0,1.0
SAMN26304933,0.0,1.0
n329,1.0258475559860245e-08,0.9999999897415244
SAMN13082401,0.0,1.0
n339,0.0085192997915804,0.9914807002084196
n340340,0.0195528742376057,0.9804471257623943
SAMN13082260,0.0,1.0
SAMN13082240,0.0,1.0
SAMN26308770,0.0,1.0
SAMN26308769,0.0,1.0
n7777,0.0622598120507591,0.9377401879492409
SAMN12220328,0.0,1.0
n79,0.0628662584722237,0.9371337415277762
n7979,0.0509539241961436,0.9490460758038564
n9191,0.0266799560736001,0.9733200439264
SAMN26304908,0.0,1.0
SAMN04622927,1.0,0.0
SAMN05178547,1.0,0.0
SAMN16340190,0.0,1.0
SAMN09400846,0.0,1.0
n163163,0.1425204554093493,0.8574795445906506
SAMN16340142,0.0,1.0
n171,0.1506799413372058,0.8493200586627943
n172,0.1506799413372058,0.8493200586627943
n268268,0.0196433630125021,0.980356636987498
n315315,0.8936412976053736,0.1063587023946264
n329329,1.0258475559860245e-08,0.9999999897415244
n330330,0.0010293029431725,0.9989706970568276
n339339,0.0006226399243724,0.9993773600756276
SAMN26308773,0.0,1.0
n341,0.0195528742376057,0.9804471257623943
n341341,0.0195528742376057,0.9804471257623943
n78,6.469130082874277e-05,0.9999353086991714
SAMN16340130,0.0,1.0
SAMN10093584,0.0,1.0
SAMN16340124,0.0,1.0
n80,0.0509539241961436,0.9490460758038564
SAMN09400830,0.0,1.0
SAMN10435682,0.0,1.0
SAMN16340175,0.0,1.0
n164,0.1619803496729852,0.8380196503270149
SAMN13082404,0.0,1.0
n171171,0.1528415625753418,0.8471584374246581
SAMN13082344,0.0,1.0
