,0,1,2
107,1.0050356077315032,1.0052857091338108,1.0052918387685512
108,1.0050832967481438,1.0053375006506255,1.0053437639047582
109,1.005130966603486,1.0053892959045803,1.005395695236538
110,1.0051786157817117,1.0054410942745826,1.005447632206308
111,1.0052262427481926,1.0054928951297133,1.0054995742465527
112,1.0052738459517594,1.0055446978293465,1.0055515207799008
113,1.0053214238269161,1.0055965017232757,1.005603471219209
114,1.0053689747959924,1.0056483061518398,1.0056554249676484
115,1.0054164972712265,1.0057001104460488,1.0057073814187918
116,1.0054639896567685,1.0057519139277085,1.005759339956699
117,1.0055114503505969,1.0058037159095377,1.0058112999559996
118,1.0055588777463387,1.0058555156952818,1.0058632607819664
119,1.005606270234986,1.0059073125798146,1.0059152217905836
120,1.0056536262064988,1.0059591058492314,1.005967182328602
121,1.0057009440512887,1.0060108947809288,1.0060191417335838
122,1.0057482221615759,1.0060626786436704,1.0060710993339306
123,1.0057954589326126,1.0061144566976379,1.0061230544488988
124,1.0058426527637705,1.0061662281944652,1.0061750063885968
125,1.0058898020594866,1.0062179923772552,1.006226954453965
126,1.0059369052300655,1.0062697484805794,1.0062788979367392
127,1.0059839606923382,1.006321495730459,1.0063308361193941
128,1.0060309668701761,1.0063732333443274,1.0063827682750714
129,1.0060779221948641,1.006424960530976,1.0064346936674888
130,1.0061248251053327,1.0064766764904813,1.0064866115508335
131,1.0061716740482576,1.0065283804141159,1.00653852116964
132,1.0062184674780281,1.0065800714842437,1.0065904217586543
133,1.0062652038565951,1.006631748874201,1.0066423125426853
134,1.0063118816532024,1.0066834117481633,1.0066941927364454
135,1.0063584993440133,1.0067350592610025,1.006746061544383
136,1.0064050554116404,1.006786690558131,1.0067979181605073
137,1.0064515483445875,1.0068383047753415,1.006849761768209
138,1.0064979766366162,1.0068899010386363,1.0069015915400787
139,1.0065443387860455,1.0069414784640551,1.0069534066377244
140,1.0065906332949974,1.0069930361574988,1.0070052062115913
141,1.0066368586685965,1.0070445732145525,1.007056989400785
142,1.0066830134141374,1.00709608872031,1.0071087553329012
143,1.0067290960402269,1.0071475817492004,1.007160503123863
144,1.006775105055914,1.0071990513648204,1.0072122318777676
145,1.0068210389698153,1.0072504966197724,1.0072639406867447
146,1.0068668962892455,1.0073019165555102,1.0073156286308278
147,1.0069126755193603,1.0073533102021943,1.0073672947778396
148,1.0069583751623217,1.0074046765785587,1.0074189381832932
149,1.0070039937164914,1.007456014691789,1.0074705578903098
150,1.0070495296756585,1.0075073235374141,1.0075221529295544
151,1.0070949815283072,1.0075586020992136,1.0075737223191898
152,1.0071403477569307,1.0076098493491386,1.00762526506485
153,1.007185626837395,1.0076610642472512,1.0076767801596336
154,1.0072308172383557,1.0077122457416807,1.007728266584117
155,1.0072759174207315,1.0077633927685965,1.0077797233063892
156,1.0073209258372369,1.0078145042522022,1.0078311492821073
157,1.007365840931975,1.0078655791047473,1.0078825434545728
158,1.0074106611400941,1.0079166162265596,1.0079339047548308
159,1.007455384887505,1.0079676145060976,1.0079852321017881
160,1.0075000105906624,1.0080185728200237,1.0080365244023552
161,1.00754453665641,1.0080694900332976,1.0080877805516082
162,1.0075889614818865,1.008120364999292,1.0081389994329721
163,1.0076332834544939,1.0081711965599285,1.0081901799184254
164,1.0076775009519254,1.0082219835458348,1.0082413208687246
165,1.007721612342253,1.0082727247765229,1.0082924211336501
166,1.0077656159840696,1.008323419060589,1.0083434795522705
167,1.0078095102266873,1.0083740651959332,1.0083944949532282
168,1.0078532934103874,1.0084246619699997,1.0084454661550417
169,1.0078969638667201,1.0084752081600383,1.008496391966429
170,1.0079405199188507,1.0085257025333838,1.0085472711866459
171,1.0079839598819509,1.0085761438477558,1.008598102605844
172,1.0080272820636311,1.0086265308515765,1.0086488850054431
173,1.0080704847644115,1.0086768622843063,1.0086996171585207
174,1.0081135662782286,1.0087271368767972,1.008750297830215
175,1.0081565248929736,1.0087773533516617,1.0088009257781427
176,1.0081993588910618,1.0088275104236588,1.0088514997528302
177,1.008242066550028,1.0088776068000924,1.0089020184981559
178,1.008284646143145,1.0089276411812262,1.008952480751804
179,1.0083270959400643,1.00897761226071,1.0090028852457296
180,1.0083694142074742,1.0090275187260174,1.009053230706631
181,1.0084115992097737,1.0090773592588964,1.009103515856433
182,1.0084536492097593,1.0091271325358284,1.0091537394127736
183,1.0084955624693221,1.0091768372284968,1.009203900089501
184,1.008537337250154,1.0092264720042632,1.009253996597173
185,1.0085789718144587,1.0092760355266512,1.0093040276435616
186,1.008620464425668,1.0093255264558356,1.0093539919341612
187,1.0086618133491594,1.0093749434491368,1.0094038881726985
188,1.0087030168529743,1.0094242851615194,1.0094537150616443
189,1.0087440732085353,1.0094735502460945,1.009503471302725
190,1.0087849806913614,1.0095227373546232,1.0095531555974362
191,1.0088257375817777,1.0095718451380222,1.009602766647552
192,1.008866342165622,1.0096208722468707,1.0096523031556353
193,1.0089067927349447,1.0096698173319159,1.0097017638255446
194,1.0089470875887008,1.0097186790445787,1.0097511473629375
195,1.0089872250334364,1.0097674560374583,1.009800452475772
196,1.0090272033839658,1.0098161469648335,1.0098496778748016
197,1.0090670209640393,1.0098647504831626,1.0098988222740677
198,1.0091066761070038,1.0099132652515794,1.0099478843913865
199,1.009146167156452,1.0099616899323867,1.0099968629488303
200,1.0091854924668628,1.010010023191544,1.0100457566732033
201,1.0092246504042333,1.010058263699153,1.0100945642965113
202,1.0092636393466978,1.0101064101299366,1.0101432845564262
203,1.0093024576851402,1.0101544611637137,1.0101919161967434
204,1.009341103590667,1.0102024154858682,1.0102404579678324
205,1.009379575447859,1.0102502717879247,1.0102889086271813
206,1.0094178716577855,1.010298028767922,1.0103372669397603
207,1.009455990638521,1.0103456851308668,1.010385531678453
208,1.0094939308256445,1.0103932395891786,1.0104337016244807
209,1.0095316906727296,1.0104406908631312,1.0104817755678204
210,1.00956926865182,1.0104880376812844,1.0105297523076149
211,1.0096066632538963,1.0105352787809119,1.010577630652577
212,1.0096438729893304,1.0105824129084204,1.0106254094213862
213,1.0096808963883337,1.0106294388197636,1.0106730874430774
214,1.0097177320013935,1.0106763552808473,1.0107206635574237
215,1.0097543783997018,1.0107231610679288,1.0107681366153123
216,1.0097908341755775,1.010769854968009,1.010815505479112
217,1.0098270979428756,1.010816435779216,1.0108627690230336
218,1.0098631683373935,1.0108629023111826,1.0109099261334848
219,1.009899044017265,1.010909253385415,1.010956975709415
220,1.009934723663348,1.0109554878356546,1.0110039166626543
221,1.009970205979602,1.0110016045082315,1.0110507479182442
222,1.0100054896934572,1.0110476022624093,1.011097468414761
223,1.010040573556174,1.0110934799707227,1.0111440771046298
224,1.010075456343192,1.0111392365193055,1.0111905729544326
225,1.0101101368544698,1.0111848708082098,1.0112369549452052
226,1.0101446139148138,1.0112303817517183,1.0112832220727275
227,1.010178886374194,1.0112757682786437,1.0113293733478044
228,1.0102129531080497,1.0113210293326225,1.0113754077965371
229,1.0102468130175826,1.0113661638723963,1.0114213244605854
230,1.010280465030036,1.0114111708720852,1.01146712239742
231,1.0103139080989614,1.0114560493214495,1.0115128006805656
232,1.0103471412044702,1.011500798226142,1.0115583583998322
233,1.0103801633534717,1.0115454166079494,1.0116037946615382
234,1.0104129735798943,1.011589903505023,1.0116491085887205
235,1.0104455709448934,1.0116342579720983,1.0116942993213347
236,1.0104779545370401,1.011678479080702,1.0117393660164442
237,1.010510123472496,1.011722565919351,1.0117843078483963
238,1.0105420768951696,1.0117665175937356,1.011829124008989
239,1.0105738139768539,1.0118103332268937,1.0118738137076222
240,1.010605333917349,1.0118540119593724,1.0119183761714408
241,1.0106366359445647,1.0118975529493766,1.0119628106454626
242,1.0106677193146045,1.0119409553729066,1.0120071163926938
243,1.0106985833118318,1.0119842184238834,1.0120512926942342
244,1.0107292272489177,1.0120273413142604,1.012095338849367
245,1.0107596504668666,1.0120703232741242,1.0121392541756362
246,1.0107898523350274,1.0121131635517824,1.012183038008913
247,1.0108198322510822,1.0121558614138393,1.0122266897034473
248,1.0108495896410188,1.0121984161452595,1.012270208631908
249,1.010879123959081,1.0122408270494185,1.012313594185409
250,1.010908434687704,1.012283093448143,1.0123568457735244
251,1.010937521337426,1.012325214681737,1.0123999628242895
252,1.0109663834467888,1.0123671901089977,1.01244294478419
253,1.010995020582212,1.01240901910722,1.0124857911181402
254,1.011023432337858,1.0124507010721888,1.0125285013094476
255,1.0110516183354719,1.0124922354181605,1.0125710748597667
256,1.0110795782242108,1.0125336215778338,1.012613511289042
257,1.0111073116804539,1.0125748590023107,1.0126558101354386
258,1.011134818407595,1.0126159471610452,1.012697970955263
259,1.0111620981358245,1.0126568855417848,1.0127399933228745
260,1.0111891506218922,1.0126976736505002,1.012781876830584
261,1.011215975648859,1.0127383110113075,1.0128236210885464
262,1.0112425730258332,1.0127787971663802,1.0128652257246409
263,1.011268942587695,1.0128191316758544,1.012906690384346
264,1.0112950841948085,1.0128593141177242,1.0129480147306031
265,1.0113209977327224,1.012899344087731,1.012989198443674
266,1.0113466831118607,1.0129392211992443,1.013030241220991
267,1.0113721402672016,1.0129789450831375,1.0130711427770003
268,1.0113973691579485,1.0130185153876552,1.0131119028429982
269,1.0114223697671931,1.0130579317782764,1.0131525211669632
270,1.0114471421015696,1.0130971939375715,1.0131929975133804
271,1.0114716861909006,1.0131363015650534,1.0132333316630637
272,1.0114960020878376,1.0131752543770252,1.013273523412971
273,1.0115200898675005,1.0132140521064232,1.0133135725760178
274,1.0115439496271017,1.0132526945026556,1.0133534789808853
275,1.0115675814855756,1.0132911813314378,1.013393242471827
276,1.0115909855832017,1.013329512374626,1.0134328629084732
277,1.0116141620812207,1.013367687430045,1.0134723401656296
278,1.0116371111614535,1.0134057063113167,1.0135116741330796
279,1.0116598330259174,1.013443568847685,1.0135508647153817
280,1.011682327896438,1.0134812748838395,1.0135899118316658
281,1.0117045960142639,1.0135188242797368,1.0136288154154312
282,1.0117266376396818,1.0135562169104224,1.0136675754143425
283,1.0117484530516283,1.0135934526658499,1.013706191790026
284,1.0117700425473042,1.0136305314507004,1.0137446645178652
285,1.0117914064417959,1.0136674531842034,1.0137829935868004
286,1.0118125450676894,1.0137042177999536,1.0138211789991258
287,1.011833458774695,1.0137408252457325,1.0138592207702897
288,1.0118541479292666,1.0137772754833254,1.013897118928693
289,1.011874612914234,1.0138135684883445,1.013934873515495
290,1.0118948541284292,1.0138497042500472,1.0139724845844151
291,1.0119148719863216,1.0138856827711589,1.0140099522015389
292,1.0119346669176577,1.013921504067696,1.0140472764451278
293,1.0119542393671024,1.0139571681687893,1.014084457405428
294,1.0119735897938873,1.0139926751165091,1.0141214951844837
295,1.0119927186714612,1.0140280249656914,1.0141583898959519
296,1.0120116264871477,1.0140632177837658,1.0141951416649193
297,1.012030313741809,1.0140982536505856,1.0142317506277243
298,1.0120487809495091,1.0141331326582568,1.0142682169317763
299,1.0120670286371958,1.0141678549109738,1.0143045407353866
300,1.0120850573443656,1.0142024205248494,1.0143407222075889
301,1.0121028676227601,1.0142368296277537,1.0143767615279766
302,1.01212046003605,1.014271082359151,1.0144126588865325
303,1.0121378351595283,1.0143051788699364,1.014448414483464
304,1.0121549935798175,1.0143391193222806,1.0144840285290455
305,1.0121719358945758,1.0143729038894707,1.014519501243457
306,1.0121886627122056,1.0144065327557537,1.0145548328566274
307,1.0122051746515737,1.0144400061161827,1.0145900236080823
308,1.0122214723417378,1.0144733241764654,1.0146250737467908
309,1.0122375564216755,1.0145064871528127,1.014659983531019
310,1.0122534275400212,1.0145394952717897,1.0146947532281834
311,1.0122690863548043,1.0145723487701666,1.0147293831147026
312,1.0122845335331987,1.0146050478947746,1.0147638734758606
313,1.0122997697512761,1.0146375929023606,1.0147982246056646
314,1.0123147956937617,1.0146699840594424,1.0148324368067063
315,1.0123296120537977,1.014702221642168,1.014866510390027
316,1.012344219532716,1.0147343059361762,1.0149004456749846
317,1.0123586188398055,1.014766237236455,1.01493424298912
318,1.012372810692094,1.0147980158472036,1.0149679026680256
319,1.0123867958141306,1.0148296420816971,1.0150014250552195
320,1.0124005749377765,1.01486111626215,1.015034810502017
321,1.0124141488019958,1.0148924387195806,1.0150680593674044
322,1.0124275181526528,1.014923609793678,1.0151011720179137
323,1.012440683742318,1.0149546298326702,1.0151341488275032
324,1.012453646330073,1.0149854991931917,1.0151669901774334
325,1.0124664066813143,1.0150162182401503,1.0151996964561443
326,1.0124789655675808,1.0150467873466014,1.0152322680591412
327,1.0124913237663642,1.0150772068936154,1.0152647053888724
328,1.0125034820609338,1.0151074772701505,1.015297008854614
329,1.0125154411983441,1.0151375988518079,1.015329178859329
330,1.0125272019671103,1.0151675720398747,1.0153612158237966
331,1.0125387651614557,1.01519739724335,1.0153931201754185
332,1.0125501315811192,1.0152270748788077,1.015424892348097
333,1.0125613020311799,1.0152566053702672,1.0154565327821152
334,1.01257227732188,1.01528598914906,1.015488041924022
335,1.0125830582684499,1.0153152266536993,1.015519420226512
336,1.012593645690941,1.0153443183297488,1.015550668148312
337,1.012604040414051,1.0153732646296894,1.015581786154057
338,1.0126142432669694,1.0154020660127927,1.015612774714183
339,1.0126242550832092,1.0154307229449882,1.0156436343048063
340,1.012634076700458,1.0154592358987378,1.015674365407613
341,1.012643708960418,1.0154876053529038,1.0157049685097395
342,1.0126531527086595,1.0155158317926238,1.0157354441036635
343,1.0126624087944736,1.0155439157091832,1.01576579268709
344,1.0126714780707262,1.0155718575998878,1.0157960147628384
345,1.0126803613937216,1.0155996579679398,1.015826110838732
346,1.0126890596230607,1.0156273173223123,1.015856081427486
347,1.0126975736215102,1.015654836177625,1.0158859270465967
348,1.012705904254867,1.0156822150540208,1.015915648218232
349,1.0127140523918325,1.015709454477044,1.015945245469124
350,1.0127220189038837,1.0157365549775172,1.0159747193304565
351,1.0127298046651516,1.01576351709142,1.0160040703377577
352,1.0127374105522984,1.01579034135977,1.016033299030796
353,1.0127448374444006,1.0158170283285017,1.0160624059534689
354,1.0127520862228305,1.0158435785483477,1.016091391653697
355,1.0127591577711392,1.0158699925747199,1.0161202566833187
356,1.0127660529749527,1.0158962709675934,1.016149001597986
357,1.0127727727218565,1.015922414291389,1.0161776269570566
358,1.0127793179012858,1.0159484231148554,1.0162061333234906
359,1.012785689404423,1.0159742980109563,1.016234521263749
360,1.0127918881240923,1.016000039556754,1.0162627913476872
361,1.0127979149546584,1.0160256483332972,1.0162909441484536
362,1.0128037707919262,1.0160511249255066,1.0163189802423886
363,1.0128094565330386,1.016076469922062,1.01634690020892
364,1.0128149729660876,1.016101683877706,1.0163747046072815
365,1.0128203209748987,1.016126767383087,1.0164023940196534
366,1.0128255014454595,1.0161517210326871,1.0164299690312721
367,1.0128305152657873,1.0161765454247003,1.0164574302303218
368,1.0128353633257847,1.0162012411609045,1.0164847782078255
369,1.012840046517106,1.01622580884654,1.016512013557535
370,1.0128445657330158,1.0162502490901841,1.0165391368758252
371,1.012848921868251,1.016274562503627,1.0165661487615802
372,1.01285311581889,1.0162987497017504,1.0165930498160927
373,1.0128571484822169,1.0163228113024068,1.0166198406429547
374,1.0128610207565931,1.0163467479262982,1.016646521847952
375,1.012864733541332,1.0163705601968591,1.0166730940389614
376,1.012868287736575,1.0163942487401398,1.0166995578258495
377,1.0128716842431635,1.0164178141846882,1.016725913820367
378,1.0128749239625254,1.0164412571614365,1.0167521626360498
379,1.0128780077965598,1.0164645783035902,1.0167783048881203
380,1.012880936647527,1.0164877782465163,1.016804341193391
381,1.012883711417935,1.016510857627634,1.0168302721701656
382,1.0128863330104314,1.0165338170863056,1.0168560984381436
383,1.0128888023277094,1.016556657263733,1.0168818206183277
384,1.0128911202723976,1.01657937880285,1.0169074393329292
385,1.012893287166268,1.016601982202842,1.01693295516444
386,1.0128953038259945,1.016624468089142,1.016958368732151
387,1.012897170965126,1.0166468370380461,1.0169836805868175
388,1.012898889395559,1.0166690896739103,1.0170088913412747
389,1.0129004599350682,1.016691226624402,1.0170340016104855
390,1.012901883838385,1.0167132486197774,1.0170590120492373
391,1.0129031613209876,1.0167351561759792,1.0170839232170825
392,1.0129042931758836,1.0167569499239484,1.0171087357304096
393,1.0129052806356982,1.0167786305976634,1.0171334502455085
394,1.0129061241388289,1.0168001987481605,1.0171580673492917
395,1.0129068244935064,1.0168216550136806,1.017182587662817
396,1.0129073829476725,1.0168430001355435,1.017207011846792
397,1.0129077999515907,1.0168642346705443,1.01723134049179
398,1.0129080763252076,1.0168853592626395,1.0172555742222613
399,1.0129082133283684,1.0169063746589222,1.0172797137020646
400,1.012908211419825,1.016927281420436,1.0173037595242072
401,1.0129080718638697,1.016948080296831,1.017327712353767
402,1.0129077951219922,1.0169687718508993,1.0173515727845792
403,1.0129073824617614,1.0169893568342607,1.0173753414824578
404,1.0129068343462573,1.0170098358109023,1.0173990190415954
405,1.0129061516081233,1.017030209431877,1.0174226060894933
406,1.012905335520485,1.0170504784514596,1.0174461032925615
407,1.012904386548693,1.017070643434931,1.017469511244953
408,1.0129033055280166,1.0170907050347,1.017492830573961
409,1.0129020937349005,1.0171106640065406,1.0175160619456334
410,1.012900751634788,1.0171305209159385,1.017539205953177
411,1.0128992805034591,1.017150276518591,1.017562263261692
412,1.0128976808041534,1.0171699313792564,1.0175852344631295
413,1.0128959538113185,1.0171894862531439,1.0176081202212925
414,1.0128940999853224,1.0172089417039016,1.017630921126549
415,1.012892120157381,1.0172282983824075,1.0176536378020387
416,1.0128900156015226,1.0172475570431694,1.0176762709093585
417,1.0128877867745347,1.017266718247978,1.0176988210361633
418,1.0128854349476266,1.017285782749919,1.017721288841968
419,1.0128829605732852,1.0173047511088062,1.017743674912101
420,1.0128803644759539,1.0173236239718453,1.0177659798644827
421,1.0128776479245103,1.0173424020901463,1.017788204355355
422,1.0128748113659798,1.0173610860204714,1.0178103489663037
423,1.0128718560653007,1.017379676511722,1.017832414350827
424,1.0128687824641023,1.017398174117951,1.0178544010875548
425,1.0128655913772988,1.0174165794808026,1.0178763097875825
426,1.0128622840660684,1.017434893346126,1.0178981411002253
427,1.0128588609651585,1.0174531162639198,1.0179198955995101
428,1.0128553228836163,1.0174712488719495,1.0179415738918915
429,1.0128516710780806,1.0174892919124232,1.0179631766220134
430,1.0128479059756519,1.017507245930736,1.017984704358838
431,1.012844028827721,1.0175251116658566,1.0180061577434114
432,1.0128400400546882,1.0175428896595045,1.0180275373409158
433,1.0128359404528278,1.0175605805414016,1.0180488437488837
434,1.0128317312680566,1.0175781850460397,1.018070077602996
435,1.012827412912208,1.017595703709762,1.0180912394627049
436,1.0128229866254093,1.0176131372633066,1.0181123299596675
437,1.012818452812254,1.0176304862388639,1.0181333496491465
438,1.012813812254901,1.017647751256881,1.0181542991187151
439,1.0128090660668956,1.0176649329628333,1.018175178869937
440,1.0128042146263474,1.0176820318715993,1.0181959894338908
441,1.0127992591449957,1.0176990486941606,1.018216731415297
442,1.0127941999665901,1.0177159838842706,1.0182374052128975
443,1.0127890378408912,1.0177328380351571,1.018258011370365
444,1.0127837739730026,1.0177496118469516,1.018278550471974
445,1.0127784087268081,1.0177663058206259,1.0182990230272022
446,1.0127729433036945,1.0177829206544622,1.018319429620263
447,1.012767378062451,1.017799456847127,1.018339770760236
448,1.0127617137440414,1.0178159149872694,1.0183600469905212
449,1.0127559515464692,1.017832295770479,1.0183802588946054
450,1.0127500918221237,1.0178485996917814,1.0184004069802237
451,1.0127441353064868,1.017864827336201,1.0184204917891355
452,1.0127380831932757,1.0178809793957777,1.0184405139029051
453,1.0127319358276103,1.0178970563610725,1.018460473826767
454,1.0127256943979868,1.0179130589207877,1.0184803721401412
455,1.0127193592429593,1.0179289875617434,1.0185002093458309
456,1.0127129309781324,1.0179448428049895,1.018519985906098
457,1.0127064107708026,1.0179606253264388,1.0185397023859302
458,1.01269979893648,1.0179763355998839,1.0185593592739524
459,1.0126930966387162,1.0179919742983452,1.0185789571334787
460,1.0126863041878786,1.0180075418923238,1.0185984964511716
461,1.0126794222812368,1.018023038942912,1.0186179777475985
462,1.0126724520789088,1.0180384661189519,1.018637401583068
463,1.0126653938848003,1.018053823885918,1.0186567684407073
464,1.012658248854325,1.0180691129089225,1.0186760788780256
465,1.0126510172852723,1.0180843336493375,1.0186953333750894
466,1.0126436998636477,1.0180994866591124,1.018714532445475
467,1.0126362977400782,1.0181145725980183,1.0187336766421347
468,1.0126288112045667,1.0181295919213007,1.0187527664401306
469,1.0126212409362894,1.0181445451748368,1.0187718023478547
470,1.0126135880802978,1.0181594330124433,1.0187907849129292
471,1.01260585291805,1.0181742558826596,1.0188097146046695
472,1.012598036588558,1.0181890144344972,1.0188285919665179
473,1.012590139365887,1.0182037091113854,1.0188474174634266
474,1.0125821619147373,1.0182183404474705,1.0188661915934516
475,1.0125741053675712,1.0182329090849973,1.0188849148936763
476,1.012565969989001,1.0182474154599437,1.0189035878223536
477,1.0125577569049051,1.0182618602092843,1.0189222109118072
478,1.0125494663719738,1.0182762437634556,1.0189407846153848
479,1.0125410990390988,1.0182905666437503,1.0189593094193887
480,1.0125326560249193,1.0183048294797798,1.018977785849048
481,1.0125241375760416,1.018319032693984,1.0189962143503224
482,1.0125155443323506,1.0183331767998005,1.019014595402099
483,1.0125068774048542,1.018347262419179,1.0190329295221636
484,1.012498137029698,1.018361289966288,1.0190512171487756
485,1.0124893243106663,1.0183752600572926,1.0190694587943572
486,1.0124804394753977,1.0183891731003532,1.0190876548917078
487,1.0124714831464574,1.0184030295948308,1.0191058059065048
488,1.0124624561959799,1.0184168301097434,1.0191239123100173
489,1.0124533588065046,1.018430575039009,1.0191419745221832
490,1.0124441920341503,1.0184442649795833,1.0191599930375805
491,1.0124349560568737,1.0184579003200667,1.019177968271224
492,1.0124256514512044,1.0184714815409106,1.0191959006713815
493,1.0124162792708127,1.0184850092320494,1.0192137907255792
