,BlaKPC_AMR,Col_PLASMID,IncB/O/K/Z_PLASMID,IncC_PLASMID,IncFIA_PLASMID,IncFIB_PLASMID,IncFII_PLASMID,IncHI_PLASMID,IncI_PLASMID,IncN_PLASMID,IncP6_PLASMID,IncQ1_PLASMID,IncR_PLASMID,IncX_PLASMID,IncY_PLASMID,aac(3)_AMR,aac(6')-Ib-cr_AMR,aac(6')_AMR,aadA_AMR,aap_VIR,aar_VIR,aatA_VIR,acrB-R620C_AMR,acrB-R717L_AMR,acrF_AMR,acrR-R45C_AMR,afaC_VIR,agg3DCB_VIR,agg5A_VIR,aggR_VIR,ampC-C11T_AMR,ampC-T32A_AMR,ant(2'')-Ia_AMR,aph(3'')-Ib_AMR,aph(3')-Ia_AMR,aph(3')-VI_AMR,aph(6)-Id_AMR,arr_AMR,astA_VIR,basR-G53S_AMR,blaCARB-2_AMR,blaCMY_AMR,blaCTX-M-14_AMR,blaCTX-M-15_AMR,blaCTX-M-195_AMR,blaCTX-M-1_AMR,blaCTX-M-24_AMR,blaCTX-M-27_AMR,blaCTX-M-55_AMR,blaCTX-M_AMR,blaDHA_AMR,blaEC_AMR,blaFOX-5_AMR,blaLAP_AMR,blaNDM_AMR,blaOXA-CH_AMR,blaOXA-OH_AMR,blaSHV_AMR,blaTEM-CA_AMR,blaTEM-ES_AMR,blaTEM-IR_AMR,blaVIM_AMR,ble_AMR,capU_VIR,catA_AMR,catB_AMR,cdtB_VIR,cmlA_AMR,cnf1_VIR,cvaC_VIR,dfrA_AMR,dfrB_AMR,emrD_AMR,emrE_STRESS,erm(B)_AMR,espX1_VIR,fdeC_VIR,floR_AMR,focG_VIR,glpT-E448K_AMR,gyrA-D87N_AMR,gyrA-S83L_AMR,hlyA-alpha_VIR,ibeA_VIR,iha_VIR,ireA_VIR,iroBCDEN_VIR,iss_VIR,iucABCD_VIR,iutA_VIR,kefB_STRESS,lnu(F)_AMR,marR-R77C_AMR,marR-R94H_AMR,mchB_VIR,mchF_VIR,mcr_AMR,mdtM_AMR,merA_STRESS,merB_STRESS,merCPRT_STRESS,merD_STRESS,merE_STRESS,mph(A)_AMR,ncr_STRESS,nfaE_VIR,nfsA-R15C_AMR,nfsA-R203C_AMR,p0111_PLASMID,pKPC_PLASMID,papA_VIR,papCFGII_VIR,papE_VIR,papG-III_VIR,papH_VIR,parC-A56T_AMR,parC-E84V_AMR,parC-S57T_AMR,parC-S80I_AMR,parC-S80R_AMR,parE-E460D_AMR,parE-I529L_AMR,parE-L445H_AMR,pcoABCDERS_STRESS,pmrB-E123D_AMR,pmrB-G206D_AMR,pmrB-T156M_AMR,pmrB-V161G_AMR,psi-GI_STRESS,ptsI-V25I_AMR,qacE_STRESS,qacF_STRESS,qacL_STRESS,qepA4_AMR,qnrA_AMR,qnrB_AMR,qnrS1_AMR,rep21_PLASMID,rmtB1/C_AMR,rpoB-Q513L_AMR,sat2_AMR,sat_VIR,senB_VIR,sfaF_VIR,sil_STRESS,soxR-G121D_AMR,sslE_VIR,sul_AMR,terB_STRESS,terC_STRESS,terD_STRESS,terE_STRESS,terW_STRESS,terZ_STRESS,tet_AMR,trxLHR_STRESS,tsh_VIR,uhpT-E350Q_AMR,ybtPQ_VIR,ymgB_STRESS
BlaKPC_AMR,1.0,0.02590017169455574,-0.021709861337146256,0.10531875274460498,-0.00747023381138627,0.0776548277107562,0.024009106197746818,-0.008461980951445437,-0.020538133297458988,0.19812286097368348,0.18959230547268716,-0.02084618296748009,0.1895923054726872,-0.019886466523426648,-0.01431702709077523,0.06703471637623841,-0.004560455847956898,0.13246826732759184,-0.0723407552582879,-0.014689967273001935,-0.013402405199002909,-0.013402405199002909,-0.011980654879961628,-0.010369654604591287,0.013402405199002675,0.18959230547268718,-0.043351698004265214,-0.013402405199002909,-0.013402405199002909,-0.013402405199002909,-0.008461980951445434,-0.01468996727300194,-0.013402405199002878,0.03400110960380649,0.1129546639592846,-0.005980131130563734,0.047483713587856954,0.08597229196268738,0.00186182313680813,-0.005980131130563735,-0.008461980951445434,-0.019008063663799056,-0.022542346930101674,-0.03594395273250671,-0.005980131130563737,-0.0059801311305637305,-0.0103696546045913,-0.02665471044791366,-0.005980131130563733,-0.01587603203862704,-0.005980131130563732,0.011980654879961626,-0.00598013113056373,-0.0059801311305637305,-0.023346982978433607,-0.01036965460459129,0.006555431697741569,-0.0059801311305637305,0.06553271672593561,-0.011980654879961623,-0.016981887783270106,-0.008461980951445432,-0.023346982978433607,-0.010369654604591296,0.09866166637394581,-0.019947253174310325,-0.010369654604591291,0.058296117644482386,-0.03275950905763012,-0.022542346930101653,-0.015777897198239417,-0.005980131130563735,0.005980131130563902,0.016981887783269332,-0.023346982978433642,-0.005980131130563733,0.025619650364375055,0.08597229196268748,-0.011980654879961626,0.018022313422262393,0.04777462931259129,0.06594866794806176,-0.024107139837117944,-0.03919050704086959,-0.038710186635715974,0.05829611764448235,-0.024126562130282213,-0.061893396277394985,-0.03836489080068946,-0.022542346930101702,-0.019008063663799046,-0.005980131130563731,-0.005980131130563734,-0.005980131130563731,-0.008461980951445435,-0.02412656213028221,-0.005980131130563734,0.04922756431788063,0.18959230547268716,-0.005980131130563734,0.16340784537680014,0.10267238262817567,0.12990707793978243,-0.0881790810743216,0.2682761368310106,-0.04457025888284557,-0.005980131130563733,-0.008461980951445434,-0.014689967273001925,0.32875645709370965,-0.029044218287863268,-0.05511437373990068,-0.036614621157628174,-0.00846198095144543,-0.017876188892854916,-0.005980131130563734,0.011951247991760106,-0.008461980951445434,0.04737748409670876,-0.014689967273001953,-0.016981887783270134,-0.05150036368743398,0.11872493588556526,-0.010369654604591324,0.011980654879961368,-0.008461980951445434,-0.005980131130563732,-0.011980654879961621,-0.019008063663799046,0.005980131130563635,-0.06161480083384825,0.1895923054726872,-0.005980131130563731,-0.005980131130563734,-0.005980131130563731,-0.013402405199002885,0.1495906648129361,-0.005980131130563733,-0.008461980951445435,-0.010369654604591319,-0.013402405199002872,-0.03950841567872776,0.007181250437094319,-0.01587603203862701,-0.010369654604591324,-0.010369654604591293,-0.02772049711058789,-0.025960871664301104,-0.005980131130563734,-0.005980131130563734,-0.008461980951445437,-0.005980131130563734,-0.005980131130563734,-0.005980131130563734,-0.027199252580835966,-0.019008063663799046,-0.00846198095144543,0.00598013113056406,0.010369654604590927,-0.18261874636818382
Col_PLASMID,0.02590017169455574,1.0,-0.023539655763574783,0.009223882200857413,-0.12978783945691294,0.01589679412297486,0.15839169070735276,-0.005485895008955137,-0.030528640907426283,-0.0111303581979311,-0.037771121502671444,-0.013514562577398635,-0.03777112150267145,-0.01632873845842699,-0.06276436990206963,0.10514747442207552,-0.03165516350207283,-0.023147022056782793,0.15490824517123117,-0.0927833398005302,-0.08465096569744508,-0.08465096569744508,-0.04171904659135866,0.05205052551327816,-0.036888550905553,0.030017293714521387,0.09148795956444498,-0.08465096569744508,-0.08465096569744508,-0.08465096569744508,0.042474949475276504,-0.06503005760409793,-0.02388120739594588,0.12447191827520679,-0.04573282685271469,0.03001729371452139,0.07075135921105546,0.02618494998038266,-0.040543969675281406,0.0300172937145214,0.04247494947527656,-0.05541649861943655,-0.014614184222768405,-0.10473992092401899,0.03001729371452141,-0.03777112150267146,0.05205052551327816,0.07808742776421349,-0.03777112150267145,-0.07456543834895724,0.030017293714521387,0.07567104487722959,0.030017293714521415,0.03001729371452136,-0.023957569732088818,0.01286841636730665,-0.028578117836647297,0.03001729371452136,0.03883254213532122,0.02618494998038266,-0.03507184368427434,-0.005485895008955141,-0.023957569732088818,-0.06549580192463653,-0.06432138240874626,-0.043765544309968506,0.01286841636730667,-0.023147022056782828,-0.08094246909820546,-0.14237977500202062,0.13605769712235619,-0.03777112150267147,-0.030017293714521488,-0.013053157051100625,0.08190331804156135,-0.03777112150267145,-0.04792731000541849,-0.0077670483054879365,-0.04171904659135858,-0.06776376142987987,-0.17652219263095895,-0.07951135721200527,-0.08357832336030163,-0.0416601543268377,0.04874260915631168,-0.023147022056782828,-0.13529276428637235,-0.14134160545364644,0.055790614478471265,0.04014249753976834,0.00922388220085724,-0.03777112150267144,0.03001729371452138,-0.03777112150267147,-0.0054858950089551215,-0.13529276428637235,-0.03777112150267145,0.02748542342309583,0.030017293714521404,-0.03777112150267145,0.04900657370710814,-0.02631369277866493,-0.005485895008955131,0.18102668552653953,-0.005485895008955139,0.08722178347906004,-0.03777112150267145,-0.05344673949318685,-0.03727677540766557,0.05205052551327816,-0.05461562869141073,-0.07588409809081181,-0.03526636504011779,-0.005485895008955136,-0.029385972150470414,0.030017293714521408,-0.19079244889276298,0.04247494947527651,-0.17441368177820418,0.07373635337806356,0.08524065815416478,0.03134690074860764,0.025348812142156445,-0.0654958019246366,0.04171904659135842,-0.05344673949318685,-0.03777112150267147,0.06013694826625327,0.00922388220085724,-0.030017293714521085,0.16288358369905698,-0.03777112150267145,-0.03777112150267144,-0.03777112150267145,0.030017293714521377,0.036888550905553305,0.02586945971911305,0.030017293714521397,-0.0534467394931869,0.012868416367306576,0.006503671754803716,0.09510509232008872,0.6878060094768109,-0.07456543834895701,-0.0654958019246366,-0.06549580192463654,-0.13019569457109376,0.12664526896311779,0.03001729371452139,0.03001729371452139,-0.005485895008955137,0.03001729371452139,-0.03777112150267145,-0.03777112150267145,0.1263846579827439,0.00922388220085724,-0.05344673949318685,0.037771121502671354,-0.05205052551327771,0.047660217031324295
IncB/O/K/Z_PLASMID,-0.021709861337146256,-0.023539655763574783,1.0,-0.013082927297147759,-0.050254483412496026,-0.035342323515840095,0.07682104297915052,-0.005824237730666518,-0.032411495653626575,0.014429679845437157,-0.004116022662401912,-0.01434807358657978,-0.004116022662401912,-0.03211141579142195,-0.029629687054898116,0.011579265763763549,-0.010977218058274427,-0.010927203138745862,-0.008264342985843175,-0.010110854910286661,-0.00922464780878292,-0.00922464780878292,-0.008246081217902924,-0.0071372570971959025,0.009224647808782861,-0.004116022662401913,0.029092498943282644,-0.00922464780878292,-0.00922464780878292,-0.00922464780878292,-0.005824237730666518,-0.010110854910286661,-0.00922464780878291,-0.002766321564696698,-0.01240445215253181,-0.004116022662401914,-0.035870552464003835,-0.008246081217902913,-0.02331702290778977,-0.004116022662401915,-0.005824237730666518,0.0757803404211713,0.2855877655408775,-0.04112324200410116,-0.004116022662401916,-0.004116022662401914,-0.007137257097195906,-0.04587275446607481,-0.004116022662401913,-0.01092720313874585,-0.004116022662401914,0.008246081217902946,-0.0041160226624019115,-0.004116022662401911,0.05669589868270364,-0.007137257097195902,-0.013333003055968943,-0.004116022662401911,0.041602112361216526,-0.008246081217902924,-0.011688344860711603,-0.005824237730666517,0.05669589868270364,-0.0071372570971959,-0.013729355481606365,0.0710470143803406,-0.007137257097195898,-0.010927203138745858,-0.03337125434567632,-0.015515514426399887,-0.015123366260762786,-0.004116022662401915,0.004116022662402049,0.011688344860711481,-0.016069331748731392,-0.004116022662401913,0.0176335701007681,-0.008246081217902912,-0.008246081217902917,0.012404452152531404,-0.024836635089073415,-0.04105126922266853,-0.03824926073439562,-0.0269741601997338,-0.01465871061176074,-0.010927203138745864,-0.01660590283489791,0.029387607964647382,-0.02887468460678141,-0.015515514426399911,-0.013082927297147743,-0.004116022662401912,-0.004116022662401913,-0.004116022662401914,-0.005824237730666518,-0.016605902834897907,-0.004116022662401914,0.03388249620675864,-0.004116022662401915,-0.004116022662401914,-0.0020623762169747996,-0.007137257097195906,-0.005824237730666516,-0.0012613847247416087,-0.005824237730666515,0.027910429807746436,-0.004116022662401913,-0.005824237730666518,-0.010110854910286658,-0.007137257097195908,-0.019990642023484276,-0.05714554198576463,-0.02520122170729914,-0.005824237730666516,-0.031198352770459473,-0.004116022662401915,-0.015857108527903275,-0.005824237730666517,-0.025214908223219867,-0.010110854910286661,-0.011688344860711603,0.02765709965753617,-0.017126852776688153,-0.007137257097195923,0.008246081217902915,-0.005824237730666516,-0.004116022662401915,-0.008246081217902917,-0.013082927297147743,0.004116022662402015,-0.009963886070984342,-0.004116022662401914,-0.004116022662401912,-0.004116022662401914,-0.004116022662401912,-0.009224647808782904,-0.014348073586579788,-0.004116022662401915,-0.005824237730666518,-0.007137257097195916,-0.009224647808782903,-0.044700367355533926,-0.00898779063292198,-0.010927203138745845,-0.007137257097195923,-0.0071372570971959,-0.01907954722549219,-0.0027514344771651955,-0.004116022662401914,-0.004116022662401914,-0.005824237730666518,-0.004116022662401914,-0.004116022662401914,-0.004116022662401914,-0.05218323651717644,-0.013082927297147743,-0.005824237730666517,0.004116022662402095,0.00713725709719568,-0.04078778416779573
IncC_PLASMID,0.10531875274460498,0.009223882200857413,-0.013082927297147759,1.0,0.018516359252288842,0.003735186390383181,0.01974772536212926,-0.0050994098883619,0.05802786554961506,-0.024801453050572988,-0.0036037826125912623,-0.01256245224007644,-0.003603782612591263,0.05899247352515894,0.06755577603059215,0.013614747951621514,0.031154235458426594,0.4731718161962424,0.04933563874868263,-0.008852556487835523,-0.008076638081766674,-0.008076638081766674,-0.007219854347874869,-0.0062490236663222416,-0.27719021896623186,-0.003603782612591262,-0.029041201537857386,-0.008076638081766674,-0.008076638081766674,-0.008076638081766674,-0.005099409888361897,-0.008852556487835523,0.4198236474902321,0.01878791861003625,0.20225064784274893,-0.0036037826125912627,0.026861487845037068,0.47091499984013807,-0.020415213575002353,-0.003603782612591263,0.4451784832539945,0.19083619702176396,-0.01358460477538769,-0.04274120850411842,-0.003603782612591264,-0.0036037826125912627,-0.006249023666322245,0.02490897431262789,-0.003603782612591262,-0.009567309975082885,-0.003603782612591262,0.007219854347874839,0.3146102220792175,-0.0036037826125912614,0.23439785989466969,-0.006249023666322241,0.02867743872226628,-0.0036037826125912614,0.011582010312732626,-0.00721985434787487,-0.010233727419377813,0.22003953668281603,0.23439785989466969,-0.006249023666322254,0.08447297449951922,0.18096668275705527,-0.006249023666322243,0.5938565977390735,-0.02282158229612738,-0.013584604775387681,0.04387498960832914,-0.003603782612591263,0.0036037826125913733,0.010233727419377064,-0.014069499393437561,-0.0036037826125912627,-0.13603534264245706,0.6302932845694756,-0.007219854347874857,0.010860714979622618,0.03164661410158187,0.006945631453457919,-0.027345591393491846,-0.023617219216262864,-0.09525480896857777,-0.009567309975082872,-0.01453929407372675,-0.009631346660184725,-0.08072476227767948,0.07209543820080748,0.08969072164948443,-0.0036037826125912627,-0.0036037826125912623,-0.0036037826125912627,-0.005099409888361901,-0.014539294073726734,-0.003603782612591263,-0.011913413020751709,0.31461022207921757,-0.003603782612591263,0.320091585419989,0.17768057291242925,0.22003953668281612,-0.030855954818587286,-0.005099409888361899,-0.029758546245692765,-0.003603782612591262,-0.005099409888361897,-0.00885255648783555,-0.006249023666322248,-0.017502801623723002,-0.04458395235023164,-0.022064923362648425,-0.005099409888361896,-0.027315709965032197,-0.0036037826125912627,0.03735485616027359,-0.005099409888361897,0.031412476538815425,-0.008852556487835514,-0.010233727419377805,0.024215166687729026,-0.014995411664964339,-0.006249023666322249,0.007219854347875067,-0.005099409888361897,-0.0036037826125912627,-0.007219854347874857,0.08969072164948443,0.003603782612591178,0.04796622248321123,-0.003603782612591264,-0.0036037826125912627,-0.0036037826125912627,0.3146102220792175,-0.008076638081766662,0.1723149698930485,-0.003603782612591263,0.22003953668281592,-0.006249023666322244,-0.008076638081766665,-0.0960448089434433,0.0003636268433490929,-0.00956730997508286,-0.006249023666322249,-0.0062490236663222485,0.05353584502485753,0.060554997838450066,-0.0036037826125912627,-0.0036037826125912627,-0.0050994098883619,-0.0036037826125912627,-0.003603782612591263,-0.003603782612591263,-0.004488647562600633,0.08969072164948443,-0.005099409888361897,0.0036037826125914435,0.006249023666321918,0.017108133984563886
IncFIA_PLASMID,-0.00747023381138627,-0.12978783945691294,-0.050254483412496026,0.018516359252288842,1.0,0.16061806579609147,-0.0581966815702748,0.029525668979435676,-0.009261858964956383,0.01708882440716241,0.02086596190983888,-0.08018367350233058,0.020865961909838898,0.028978792907803513,0.028677425910743015,-0.09485076897933022,0.14410568795694928,-0.0016473114665575739,0.15396252471078586,-0.13347598230271338,-0.1217769356398532,-0.1217769356398532,0.04180307804665807,0.03618195207990221,-0.01305570908740725,-0.05433666815704997,-0.3311840382632991,-0.1217769356398532,-0.1217769356398532,-0.1217769356398532,-0.07688725228114261,0.05125645088427085,0.013055709087407425,0.11928608321777567,-0.06302631578535614,0.020865961909838953,0.0906156524463801,0.004137651602577431,-0.14290363059974392,0.020865961909838953,0.029525668979435628,-0.10100078416708994,0.017909511750756654,0.22677833831479619,0.020865961909838887,0.02086596190983896,-0.09422075684480632,0.14796785854263078,-0.05433666815704997,0.05539488559110354,0.020865961909838953,0.07119320128558344,0.02086596190983891,0.02086596190983889,0.042316238356429996,-0.050753187203236884,0.15514946097191293,0.02086596190983889,-0.1713682804270764,0.004137651602577325,-0.020829402890767488,-0.02368079165085348,0.042316238356429996,0.03618195207990212,-0.09002837602139177,-0.09002837602139187,-0.09422075684480631,0.026873787062272954,-0.008702080445608107,-0.1035816447863861,0.15368582401951467,0.020865961909838898,0.05433666815705005,-0.032559168234188855,-0.07512296060237873,-0.05433666815704996,-0.05359493678213272,0.04180307804665805,-0.10885862772966468,0.0630263157853569,0.773635066751722,0.5527182038599984,-0.014684926094661318,-0.34407237767236243,0.2429195519447912,-0.05868950852421871,-0.12440579385577254,0.2798356452530336,0.13120702225758266,-0.06308459260733866,0.06632321662004016,-0.05433666815704995,0.020865961909838946,0.02086596190983893,-0.02368079165085346,-0.10544319831379993,0.02086596190983895,0.3785073843406341,0.02086596190983896,0.02086596190983895,-0.2220299502322433,-0.00728561756166735,-0.02368079165085345,0.15834442772216525,-0.023680791650853482,-0.33028803801970974,0.020865961909838946,0.02952566897943555,0.02046771201977351,-0.05075318720323688,0.0378209773540963,0.037689598907722,-0.06409541118107792,-0.07688725228114265,-0.06351441307095697,0.02086596190983893,0.7019853196182277,-0.07688725228114267,0.7706437690832136,-0.07189850457371877,0.05925345379666795,0.05956934509478096,0.08682368562695222,0.03618195207990223,-0.04180307804665825,0.029525668979435662,0.020865961909838932,0.004137651602577296,0.06632321662004016,-0.020865961909838786,0.1628132497903398,-0.054336668157049975,-0.05433666815704995,0.020865961909838946,0.020865961909838922,-0.02065245209440765,0.029045243039721093,-0.05433666815704996,-0.02368079165085353,0.03618195207990219,-0.054360613276222755,0.16669801750162563,-0.20192414562777491,-0.08721060705304924,0.03618195207990223,0.036181952079902116,-0.25187398399146654,0.16958616658505588,0.020865961909838953,0.020865961909838953,0.029525668979435676,0.020865961909838953,0.02086596190983895,0.02086596190983895,0.1652251454454705,0.06632321662004016,-0.023680791650853444,-0.020865961909838977,0.05075318720323775,0.014536845871806708
IncFIB_PLASMID,0.0776548277107562,0.01589679412297486,-0.035342323515840095,0.003735186390383181,0.16061806579609147,1.0,-0.3841811414269108,0.07560468739188406,-0.03534055112930805,0.025212211709167657,-0.02121993401195808,0.07782643529191112,0.05343027209385471,-0.063375279771927,-0.08695280820733096,0.19997296682990737,0.47503392269906985,0.08522333076508216,-0.002792860735646051,-0.05212597004399477,-0.04755717687708235,-0.04755717687708235,-0.04251222931776481,0.09264904981947743,0.04755717687708305,0.05343027209385472,-0.22703324562929453,-0.04755717687708235,-0.04755717687708235,-0.04755717687708235,-0.030026545150890604,-0.021563399294428097,-0.047557176877082365,-0.010115228620077812,0.08603166522402102,0.053430272093854723,-0.0828372717306632,-0.005123485804232626,0.04348929375639557,-0.021219934011958094,-0.030026545150890614,-0.043720491058657926,0.04060930380210731,0.3943742928656437,-0.021219934011958094,0.05343027209385472,-0.03679574605172285,-0.06857381715397257,-0.021219934011958094,-0.028023021478059497,0.053430272093854723,-0.06965400122283114,-0.02121993401195808,-0.02121993401195808,0.09202019229649235,0.0063525192386772525,0.46308085307099844,-0.02121993401195808,-0.30303836812727614,0.03226525770929956,-0.03376044034248057,0.022789071120496638,0.09202019229649235,-0.03679574605172287,0.06503849488442566,-0.025507805443438638,0.006352519238677259,-0.05633460953884494,0.33965703243638234,0.2014075784983438,0.023706830543994965,0.053430272093854723,0.021219934011958028,-0.04573414318394514,0.13087903007640778,-0.0212199340119581,0.05537436045659431,0.03226525770929959,0.032265257709299576,-0.011040588824405782,0.16282297298102227,0.08013606944696872,0.33173582674999597,0.039917847712043424,0.02352016954975245,0.11353491882586796,0.19673865863393233,0.1805406060123638,0.07019607630486273,0.02050951946507775,0.003735186390383237,0.053430272093854696,0.053430272093854696,0.05343027209385475,-0.03002654515089062,0.1779153586476108,0.05343027209385471,0.00885934812527134,-0.021219934011958094,0.05343027209385471,-0.004280801999612121,0.04950078452907731,0.022789071120496673,0.017925080157823795,0.02278907112049665,-0.2309306794006629,-0.021219934011958094,-0.0300265451508906,-0.021563399294428125,-0.03679574605172286,-0.10306068245685258,0.41281377435618116,-0.11722738760168826,0.02278907112049662,-0.0665366622394516,-0.02121993401195809,0.19159576847678042,-0.03002654515089062,0.17348495220965632,-0.05212597004399471,-0.033760440342480484,-0.03239300179975255,-0.070024746903038,-0.03679574605172286,0.04251222931776448,-0.03002654515089061,0.05343027209385476,-0.04251222931776477,0.003735186390383237,-0.053430272093854064,0.003783450441909742,-0.0212199340119581,0.053430272093854696,-0.0212199340119581,-0.02121993401195808,0.019363918234413625,-0.030600106776182204,-0.021219934011958094,0.07560468739188406,0.09264904981947758,-0.047557176877082344,0.005601548202603859,0.02975960301232512,0.028600154643511434,-0.03679574605172286,-0.03679574605172287,0.0828933848822765,0.04569676562834882,0.053430272093854723,0.053430272093854723,0.07560468739188406,0.053430272093854723,0.05343027209385471,0.05343027209385471,0.18717168071166543,0.003735186390383237,0.07560468739188406,0.021219934011958028,-0.006352519238676227,0.036303187639230995
IncFII_PLASMID,0.024009106197746818,0.15839169070735276,0.07682104297915052,0.01974772536212926,-0.0581966815702748,-0.3841811414269108,1.0,-0.022936331802154892,0.014422179462855726,0.008465987497515247,0.021160886450064247,0.030341957788181505,0.02116088645006425,0.04233204334831347,0.04252782590220919,-0.10648155692875212,-0.3130623424688889,-0.0005136260596101068,0.060855390844499625,0.051980921928354136,0.0474248420949117,0.0474248420949117,-0.032473752554000826,-0.09290757871034071,-0.047424842094912475,0.02116088645006427,0.18901997616852717,0.0474248420949117,0.0474248420949117,0.0474248420949117,0.029942991908818377,0.02138148588652962,0.013923933639066176,0.19190165499960826,-0.08639052878779256,0.021160886450064257,0.15918122919033975,0.004960090142060176,-0.030363217877267812,0.021160886450064215,0.029942991908818512,0.019747725362129043,0.03951876169969763,-0.30433187649051857,0.021160886450064177,-0.05357936449156271,0.03669335652067161,0.16705874788491437,0.02116088645006427,0.05617785026986529,0.021160886450064198,0.0699075952500611,0.02116088645006425,0.021160886450064254,-0.014650224971381964,0.03669335652067164,-0.29719679555432127,0.021160886450064254,0.26069208981807807,0.004960090142060147,0.060090956409452036,-0.02293633180215486,-0.014650224971381964,0.03669335652067176,-0.042735401985326785,-0.1107270415403601,0.03669335652067168,0.027832112105127583,-0.3607849778036292,-0.1013494424905163,0.03987272784949705,0.021160886450064146,-0.021160886450063896,0.019499515354865916,0.004802630140994323,0.021160886450064267,0.016076323089495494,0.00496009014206022,0.004960090142060165,0.011308996386591,-0.14355825232028893,-0.05618995578293485,-0.38342610206497224,-0.01662769499009325,0.0009529855499674255,-0.05720510238908541,-0.12193343952567678,-0.14589368520768092,0.01959586698032887,-0.04097735498042476,0.043504185164254396,-0.0535793644915627,0.02116088645006426,-0.05357936449156272,0.029942991908818512,-0.08424142933797414,-0.05357936449156269,-0.02770503288180018,0.021160886450064212,-0.05357936449156269,0.08620824504437578,-0.049707266966669966,-0.022936331802154944,0.07519896679404027,-0.022936331802154892,0.18699552573097478,0.02116088645006427,0.02994299190881836,0.021381485886529817,0.03669335652067172,-0.03926856707111909,-0.4315538204040784,-0.010264190763609436,0.029942991908818495,-0.07040696805096437,0.021160886450064184,-0.14980896783321937,0.029942991908818533,-0.1360576131386384,0.05198092192835412,0.03356079915467896,0.04468007722409448,0.03316928163538176,-0.04970726696667007,-0.04239393283812062,-0.07581565551312845,-0.05357936449156272,0.04239393283812091,0.043504185164254396,0.05357936449156252,0.06963142562349074,-0.05357936449156269,-0.0535793644915627,0.021160886450064264,0.02116088645006426,-0.019576974816779516,0.030341957788181564,0.021160886450064212,0.02994299190881854,-0.006506955222999246,-0.05307788327262515,0.01898952368293139,0.2090239998424031,-0.028859364224347924,-0.04970726696667007,0.036693356520671745,-0.09988351444676644,0.0756980403009535,0.021160886450064257,0.021160886450064257,-0.022936331802154892,0.021160886450064257,-0.05357936449156269,-0.05357936449156269,0.03138867423082034,0.043504185164254396,-0.07581565551312847,0.05357936449156298,0.006506955222998109,-0.035945151517921214
