node,aac3_AMR,gyrAS83L_AMR,cvaC_VIR,mphA_AMR,parEI529L_AMR,aac6_AMR,IncQ1_PLASMID,IncC_PLASMID,astA_VIR,blaCTXM27_AMR,sslE_VIR,IncI_PLASMID,iroBCDEN_VIR,IncFII_PLASMID,IncX_PLASMID,sul_AMR,ant2Ia_AMR,aph3Ib_AMR,aac6IbcrblaOXAOH_AMR,IncFIA_PLASMID,catA_AMR,blaCTXM14_AMR,parEE460D_AMR,blaCMY_AMR,cnf1_VIR,glpTE448K_AMR,blaCTXM_AMR,aph3Ia_AMR,catB_AMR,papCFGII_VIR,blaCTXM15_AMR,sfaF_VIR,parCE84V_AMR,aph6Id_AMR,gyrAD87NparCS80I_AMR,aaraatAagg3DCBagg5AaggR_VIR,Col_PLASMID,parCS80R_AMR,papH_VIR,parEL445H_AMR,IncFIB_PLASMID,papA_VIR,ermB_AMR,IncBOKZ_PLASMID,blaTEMCA_AMR,iutA_VIR,cmlA_AMR,senB_VIR,qnrB_AMR,qnrS1_AMR,acrF_AMR,merCPRT_STRESS,afaCnfaE_VIR,BlaKPC_AMR,mdtM_AMR,IncY_PLASMID,blaNDMble_AMR,iss_VIR,fdeC_VIR,papE_VIR,iha_VIR,blaTEMIR_AMR,IncN_PLASMID,aap_VIR,aadAqacE_AMRSTRESS,ymgB_STRESS,ireA_VIR,hlyAalpha_VIR,mchF_VIR,ibeA_VIR,dfrA_AMR,tet_AMR,sat_VIR,iucABCD_VIR,p0111_PLASMID,kefBpsiGItrxLHR_STRESS,emrE_STRESS,sat2_AMR,ampCT32A_AMR
SAMN26305018,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SAMN26308479,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN26308478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n2929,0.9999983451135184,1.0,6.971652915082087e-08,0.999788608296431,0.9999999999998902,3.5414894025702662e-09,1.728020535421174e-05,0.0001669962488793,1.4398938004372773e-06,2.4295246894597572e-08,3.4693208870414957e-10,0.0466988033000322,1.2187300365937917e-08,0.9999999999953464,0.0005736223962818,0.9997717683260108,2.489419133768234e-05,0.999792518945408,9.034984553780326e-07,1.9016231078598127e-09,1.8400584417859423e-05,2.959713311780813e-07,6.19945678088958e-11,0.0003599738490215,5.723233487799472e-07,1.0,1.1576356081593863e-06,4.549799442443832e-05,4.707712168524502e-06,1.4343821156135176e-05,7.855051682573071e-09,3.967379531016901e-07,2.3937630384468803e-14,0.9997902237178814,5.3027804966286735e-14,2.356250919643962e-13,0.9999999999996468,3.988160787191793e-09,8.568658095867343e-08,3.0427813273064565e-13,7.559392545814402e-07,5.688430655041022e-07,0.0002546945990642,0.0146501346095153,0.9998503016935302,0.0143123186508208,0.0001583373846968,0.9999999999992948,0.000146754586609,0.0006258739039093,0.999550571033563,5.107289615082566e-07,0.9996997358932996,0.0033836190225981,0.9999999999973246,7.05654584851653e-06,5.143212986657567e-05,4.3531374009071944e-11,0.9999999613293226,6.497414211305605e-12,0.9998793455911072,0.0094874684533882,0.0538030792063106,2.086858019020575e-09,0.9997806437842496,0.9792652614416264,1.1179575244663755e-06,1.4541191891360918e-07,1.218045732346743e-07,4.1465333840691125e-12,0.9997796625047684,0.9997934229825786,0.999999999952725,0.9999999999675732,0.0008164282158777,4.4513245632429226e-07,1.0,3.863052996721886e-07,0.0003309911123895
SAMN06702061,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN26308498,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN15868166,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN09400850,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n36,0.999999999999988,1.0,7.966498826465137e-13,1.0,1.0,1.202759991694377e-15,8.244227577286499e-08,4.087038101733761e-06,1.0626631317161829e-08,4.3932013886394266e-14,8.689637583803497e-17,0.0560065923378514,4.0999250034893493e-14,1.0,0.0001099222084837,1.0,1.2579382033056628e-07,0.9999999999999996,3.3654353888112986e-11,6.5446473121893975e-15,9.58478084105233e-08,6.1312903495209485e-12,3.8659220297081924e-18,4.652836821334471e-05,9.7774498987653e-09,1.0,2.9665182245921974e-10,2.8613989541837948e-05,4.4951176524690284e-09,0.0002397441148311,2.0958265709655321e-13,3.8542566080945424e-11,6.354660103164816e-25,0.9999999999999996,2.1385479769997005e-24,5.107366147122281e-23,1.0,8.712519732848218e-15,8.127671335052542e-10,4.302809763033522e-23,3.706212758102717e-12,7.638113382073467e-11,0.0002560451809337,0.0146501346095153,0.9999999876480404,0.0143123186508208,6.441476826759507e-06,1.0,5.448002507596488e-06,0.0002219703566736,0.9997749828676954,4.45159125168371e-12,0.9999957623918572,0.0002849706505342,1.0,3.2447822157777796e-07,1.809812426170269e-07,2.2924316790002438e-17,0.9999999999999322,2.5278125011314603e-15,0.9999999999728374,0.0094874684533882,0.0538030792063106,4.182557223376837e-12,1.0,0.976530145444686,2.7746305782211567e-10,7.643531167899181e-10,2.917843867382845e-12,1.2021391961772566e-20,1.0,0.9999999999999994,1.0,1.0,0.0003172203094667,4.794034120054344e-11,1.0,3.664516686400704e-11,0.000130027020451
n3737,0.999999999999988,1.0,7.966498826465137e-13,1.0,1.0,1.202759991694377e-15,8.244227577286499e-08,4.087038101733761e-06,1.0626631317161829e-08,4.3932013886394266e-14,8.689637583803497e-17,0.0560065923378514,4.099925003489315e-14,1.0,0.0001099222084837,1.0,1.2579382033056628e-07,0.9999999999999996,3.3654353888112986e-11,6.5446473121893975e-15,9.58478084105233e-08,6.1312903495209485e-12,3.8659220297081924e-18,4.652836821334471e-05,9.7774498987653e-09,1.0,2.9665182245921974e-10,2.8613989541837975e-05,4.4951176524690284e-09,0.0002397441148311,2.0958265709655321e-13,3.8542566080945424e-11,6.354660103164816e-25,0.9999999999999996,2.1385479769997005e-24,5.107366147121947e-23,1.0,8.712519732848218e-15,8.127671335052674e-10,4.302809763033522e-23,3.70621275810271e-12,7.638113382073467e-11,0.0002560451809337,0.0146501346095153,0.9999999876480404,0.0143123186508208,6.441476826759494e-06,1.0,5.448002507596488e-06,0.0002219703566736,0.9997749828676954,4.45159125168371e-12,0.9999957623918572,0.0002849706505342,1.0,3.2447822157777796e-07,1.809812426170269e-07,2.2924316790002438e-17,0.9999999999999322,2.5278125011314603e-15,0.9999999999728374,0.0094874684533882,0.0538030792063106,4.182557223376837e-12,1.0,0.976530145444686,2.7746305782211567e-10,7.643531167899181e-10,2.917843867382845e-12,1.2021391961772566e-20,1.0,0.9999999999999994,1.0,1.0,0.0003172203094667,4.7940341200543834e-11,1.0,3.664516686400704e-11,0.000130027020451
n60,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN11335457,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n6969,0.9999863494358546,1.0,2.3276078499599724e-16,1.0,1.0,7.1766875486666405e-25,6.55803279279449e-10,1.0063265710101552e-06,5.094595263309445e-16,2.7201026936726025e-22,1.1906799459395532e-26,0.0038088844912763,2.593658059504409e-18,1.0,0.9846623660213448,1.0,5.964416811350196e-10,0.999915169942652,1.0,1.0,1.9568668592849583e-10,3.1273637450378245e-18,3.2655001300285724e-29,5.185571678486215e-06,1.2780493655226537e-23,1.0,2.4065647009063822e-14,2.903560935060731e-07,1.5691658968544792e-12,3.039990018813687e-07,1.0,2.8467933118644665e-16,1.0,0.990513400248951,1.0,1.9144677998527008e-39,1.0,4.7388312369356114e-23,9.281244148431638e-27,6.058970778213423e-40,2.5567493334048835e-10,1.3519682396662958e-13,3.4731517028914712e-06,0.0146501346095153,2.213331235711614e-09,0.0143123186508208,7.660196528191182e-07,0.9983708959278936,2.795596905979616e-07,3.4397784061498144e-05,0.9999257658552456,1.1639554895719469e-17,0.9999999999986188,1.4143355250579715e-06,1.0,1.4512314609719246e-10,4.075201424934463e-09,1.0,1.0,1.469803488529276e-36,1.0,0.0094874684533882,0.0538030792063106,5.2923848943356256e-24,1.0,0.9983603870817184,9.547301103125966e-13,4.977982431634994e-26,3.3437564183861878e-15,1.5332271035186852e-34,1.0,1.0,1.0,1.0,0.0003858506581494,4.228859291356941e-16,1.0,2.5977172104314604e-16,4.286939227757963e-05
n119,0.9992601860978432,0.9999999982521324,0.1084698395839184,0.9992120708345882,0.9999998930893064,1.04614338996086e-05,0.0002449869851127,0.0009986711877232,0.0001632585113921,2.576796472391225e-05,1.2398533790892946e-06,0.0150541899740255,0.0906050337303995,0.9999998956405806,0.9801926839958748,0.999998808841844,0.0002948643394676,0.9989550790711652,0.9985486368678428,0.9999877012018368,0.0002528893633177,7.148531718457679e-05,5.157729824970049e-07,0.0011977743669763,3.515516742593889e-05,0.9999999994478987,6.471278370782044e-05,0.0003848392313134,0.000128195337718,0.9896777822810288,0.999999905902348,3.8621106201520554e-05,0.999999998639416,0.9910303657721092,0.9999999968566056,5.2915037222435414e-08,0.968269219233498,4.175461223707848e-06,1.1745641895336536e-05,8.653634159626182e-08,0.1022614760664365,4.593212939169487e-05,0.0068248038959001,0.0146501346095153,0.0025655329967543,0.0143123186508208,0.0007753756005237,0.8710411714911334,0.0007443571344604,0.0020988705538861,0.9991152898369896,0.0002044133765454,0.326679591238419,0.0024784942703476,0.9999999982593476,0.0004144467465993,0.0007231990270957,0.9999981018169748,0.9999583577717748,8.621211429229062e-07,0.9999999846518548,0.0094874684533882,0.0538030792063106,3.0351217325406192e-06,0.999235063458252,0.9923465698290668,6.363056833564277e-05,2.313570905003651e-05,0.1197995075095129,2.129630992255127e-07,0.999998441067459,0.9995197965091952,0.9999999822447172,0.9999999910528804,0.0017476760336321,4.081913919383147e-05,0.9999999985506006,3.812941416309842e-05,0.0006335146037262
SAMN05374483,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN05374480,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n126,0.9999999999999948,1.0,7.040284343992425e-10,0.9999999999621132,0.9999999999999998,2.9001792308284977e-11,2.865861347963871e-07,3.870788478931669e-06,1.602352489367861e-08,2.197663192323503e-10,2.8108297861286754e-12,0.0002919338783139,1.1538853588077911e-10,1.0,0.0003594048816088,0.9999999999803576,4.3694490806015793e-07,0.999999999833806,0.9999999999996624,0.9999999999987634,3.080231668006003e-07,3.0627446554797427e-09,4.5147937465768193e-13,1.1760170021212144e-05,1.1913749738657995e-10,1.0,1.439005521581826e-08,8.030621379155725e-07,6.638056655397657e-08,3.3818095373920116e-10,1.0,4.579937467306484e-09,1.0,2.5991932172303264e-05,1.0,8.471674367785514e-16,0.9999999999999998,3.6591230034841926e-11,1.1897293697939166e-11,1.0165961888712594e-15,0.9999999897473344,6.721201191891133e-09,5.141194490529995e-06,0.0146501346095153,1.4451068726025102e-07,0.0143123186508208,4.116435879503142e-06,0.9999999999999996,3.739069308184907e-06,1.762669211389412e-05,0.999981739365171,4.79873500310277e-09,4.62314836719806e-08,7.65471650501067e-06,1.0,8.418637502558855e-08,8.414277894527409e-07,0.9999999993574004,0.9999999996540944,2.6722531714819172e-14,1.0,0.0094874684533882,0.0538030792063106,1.8565225752173044e-11,0.9999999999708796,0.9997588232802982,1.385988519073887e-08,3.205584548662668e-11,1.2844556472020152e-09,2.1830539391336503e-14,0.9999999999719456,0.9999999999976876,1.0,1.0,3.8093900436762495e-05,5.176083118564122e-09,1.0,4.452096384655719e-09,1.552118908353179e-05
SAMN05374482,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n138,0.9999880010295812,0.999999999999733,9.588885140991828e-07,0.9999837596548504,0.9999999998316936,1.8047572805915826e-07,4.290023349580683e-05,0.0002969772397256,1.0274753490690117e-05,6.576500302723976e-07,1.9955810187539645e-08,0.0299795733729418,2.631360633731806e-07,0.998472171443787,0.1495853373285425,0.9999999743076444,5.817304022400424e-05,0.0537912764870191,0.9999895384434836,0.9999999330773404,4.5076179853596704e-05,3.2751360224703326e-06,5.999932588951514e-09,0.0005301306731636,0.1118033257493172,0.9999999999999052,5.618552903802303e-06,8.692255951699284e-05,1.5800348200255807e-05,0.9999999999240068,0.9999999999731604,2.609708146997487e-06,0.9999999999998082,0.0577897789302026,0.9999999999993592,1.606406945549731e-10,0.9999856919652144,1.0755090175839801e-07,1.4362096015541294e-07,2.369139727154388e-10,0.8950009866092733,3.3719752906571726e-06,0.0003137077404943,0.0146501346095153,0.0209633798746752,0.0143123186508208,0.0003764307124206,0.9999835803226204,0.0002476376624493,0.0008698434065442,0.9992953412331212,7.518356124716871e-06,3.2869004910723925e-06,0.0006726196669251,0.9999999999997334,0.0023680763396654,0.0001269309535923,0.999999993842668,0.999998946752572,3.263952637799122e-09,0.9999999999980524,0.0094874684533882,0.0538030792063106,6.889684836697385e-08,0.9999999665413848,0.9938413986656794,5.4785070357655886e-06,0.0605437005729566,1.287353723815627e-06,1.2029811005398241e-09,0.9999999676150472,0.9999991805030772,0.9999999999976188,0.9999999999987892,0.0090238653577772,2.8318107246886e-06,0.99999999999978,2.5608783085453867e-06,0.0004013728280869
n207207,0.9821986824194496,0.9999999999996496,2.9904801033152546e-06,0.9999999397053866,0.9999999997612248,4.187990907317389e-07,0.000188423466132,0.0011869843371446,3.798325541572176e-05,1.754309199846141e-06,4.5030433517362314e-08,0.0426580812336022,7.365436916573003e-07,0.9999999999773276,0.4079626864628059,0.999999986225502,0.0002542918552741,0.8535843429212425,0.8712379381792908,0.9999998836035052,0.0001978629725502,1.0815346536971984e-05,1.2214237817177931e-08,0.0017456892139132,0.0039736528761717,0.9999999999998754,2.2544837936084688e-05,0.0003721448110023,6.801084550553393e-05,0.999999999898226,0.9999999999478364,9.748521681375796e-06,0.9999999999997484,0.8570725059083214,0.9999999999991566,2.4421126126476857e-10,0.999993029234969,2.859333326284929e-07,2.996003025312029e-07,3.553752842553575e-10,0.1547550757144222,1.2916932745352657e-05,0.0011292651972351,0.0146501346095153,0.8551641159535915,0.0143123186508208,0.0013960352376569,0.9999909359031262,0.0009457769289714,0.0029747780920191,0.9981778553212332,2.359852520832298e-05,9.356328390225198e-06,0.002806947179882,0.9999999999996502,0.000145603830562,0.0005628911725301,0.9999999904749102,0.9999971854231426,5.142828684830917e-09,0.9999999999038164,0.0094874684533882,0.0538030792063106,1.750540895307799e-07,0.9999999804542749,0.9863752060837788,2.1935646620752852e-05,0.0011768348702547,4.280280577015959e-06,2.0356947639030903e-09,0.9999999812759428,0.9995328139602206,0.9999999999968692,0.999999999998411,0.0054928147839664,1.0664549821652952e-05,0.9999999999997116,9.548017485839615e-06,0.0010034619562219
n212212,1.0,1.0,1.6270031714825723e-14,1.0,1.0,6.879567955098023e-19,1.0928588894854375e-07,2.8314136904677994e-06,1.9686599268942313e-06,7.734305600025532e-17,6.475779058644797e-19,0.0560863743939979,2.031981253393861e-16,1.0,0.9999741263192976,1.0,2.0700704832090985e-05,0.9999999999585012,0.9999999999943634,1.0,1.8189134760439465e-07,5.243152159281824e-13,6.365785135225452e-22,2.6435048665053016e-05,4.592407546023452e-15,1.0,1.0026420097396924e-11,3.4653832650148913e-07,2.526938651224233e-09,0.999999999980838,1.0,9.864632386102837e-13,1.0,0.9999999993027786,1.0,7.061535016262376e-29,0.9999999999999996,1.3234973138323336e-17,5.937661015047865e-14,4.0262290756395345e-29,0.0070771568005355,5.938541448667217e-11,5.127699067994512e-06,0.0146501346095153,0.764432953094339,0.0143123186508208,0.0011681145813412,0.9999999992631744,4.549225404010108e-06,4.4522638029783776e-05,0.9987768178378847,1.0842747544921795e-11,2.5304711577359463e-09,6.148488661488515e-06,1.0,5.4359780428030465e-08,4.187751604112477e-06,1.0,0.9999999999999998,1.185459784841194e-26,1.0,0.0094874684533882,0.0538030792063106,2.9631670422982253e-18,1.0,0.9925347125919246,7.018349373989145e-11,4.6159288155851347e-14,3.545192097005473e-13,2.4562259438432266e-25,1.0,1.0,1.0,1.0,0.006625385986855,9.809547693811652e-13,1.0,1.727341352420619e-11,0.0001066164322594
n224224,0.9999323763198774,0.9999999977442894,4.103871519340875e-05,0.998624975384992,0.999999859489452,1.587537423831812e-05,0.0004701708567897,0.0018407831167964,0.091301314087569,4.1152479054539224e-05,1.865497151048213e-06,0.0486324487109723,1.4472215694903824e-05,0.999630173716208,0.5674012663312814,0.9999985435511136,0.0005751796120603,0.9974825418566888,0.999617498411968,0.9999839255268892,0.0004851551667799,0.0001240647575078,7.497079433168496e-07,0.0020687562381835,5.386064279001864e-05,0.9999999992862004,0.0001210080450114,0.0007291610403113,0.0002452733495902,0.9999997390489076,0.9999998814108056,7.037363757887103e-05,0.999999998244038,0.9973243212549012,0.9999999959407616,7.078494044532707e-08,0.9987736594396904,6.670769068005119e-06,0.144552053639514,1.153593355306587e-07,0.7751085622799145,8.447531393175853e-05,0.0015244704171303,0.0146501346095153,0.7280117844702996,0.0143123186508208,0.0020714220343024,0.998630046475562,0.0013515660532807,0.0036424040702548,0.9979900980805554,0.0003455807822166,0.0001861389437602,0.0046320412703058,0.9999999977535496,0.0007761267905151,0.0013925175860243,0.9999974632504848,0.9999335331558936,1.1617227165279055e-06,0.9999999836568882,0.0094874684533882,0.0538030792063106,4.766770072510756e-06,0.9999980442993246,0.9860583847177812,0.0001188948768638,0.0167453647423785,4.715031276342166e-05,2.929400077152283e-07,0.9999981137316788,0.9984412892049694,0.999999980984123,0.9999999885794444,0.0059714422218001,7.46033373719924e-05,0.9999999981288816,6.942878702754428e-05,0.0010098108963263
SAMN25226678,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SAMN16935937,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n231,0.1009202364058395,0.999999998267328,2.7284417371259273e-05,0.012102038839242,0.9999998930675724,1.1158933638715002e-05,0.0003029675562057,0.0012422811561166,0.9999135331305956,2.816131733988086e-05,1.3193470214917543e-06,0.3957013655935672,9.82222380660358e-06,0.0024788258347975,0.9989115920883512,0.0754223009904631,0.0003657011177986,0.0049891719420773,0.0594316049937318,0.0184311901422906,0.0003128926796879,0.0001134575430979,5.401620952677046e-07,0.0014819709596821,3.753278476302319e-05,0.9999999994510202,7.74090517624059e-05,0.0004781829770588,0.0001564181292024,0.9999998058164375,0.9999999110470712,4.5415189642828606e-05,0.9999999986508648,0.0053601378014122,0.9999999968832206,5.3410778349628456e-08,0.0013279442700861,4.573101471434972e-06,1.2284076331749869e-05,8.719518297140726e-08,0.0318548414236089,5.4329639619727145e-05,0.0010575696871043,0.0146501346095153,0.0325829662085679,0.0143123186508208,0.0009741486933085,0.0018651587525034,0.00092601615208,0.0025786438993772,0.9989529857161364,0.0002322373487634,0.0001352209133277,0.0030811996425178,0.9999999982744174,0.0004936995958345,0.000893855247979,0.9999980989968964,0.9999545703908648,8.708633657474246e-07,0.9995403399262662,0.0094874684533882,0.0538030792063106,3.2964470257298024e-06,0.079826994408825,0.9917257088830144,7.607353185851731e-05,2.4266944307757417e-05,3.099398316084367e-05,2.175654415993254e-07,0.0774275234958535,0.0131232724834527,0.9995155490748436,0.9995939133324074,0.0019186524060436,4.809015657214186e-05,0.9999999985623088,4.4817463681597195e-05,0.0007509771003074
