,0
FRAC_AMR,0.13633827521088135
FRAC_PLASMID REPLICON,0.025706310792141057
FRAC_VIRULENCE,0.029943584213028607
FRAC_STRESS,0.002977129689173885
FRAC_BACKGROUND,0.08905816821402929
FRAC_TIME,0.1869051047759465
FRAC_RANDOM,0.5290714271047994
FRAC_MODEL,0.4709285728952006
FRAC_GENETIC,0.1949652999052249
FRAC_BGTIME,0.2759632729899758
