,log_likelihood,llr_JOINT,llr_MAP,llr_MPPA,scenarios,states_per_node,unresolved,pct_unresolved,method,model,scaling,states_per_branch,smoothing,PRJNA248737,PRJNA269984,PRJNA278886,PRJNA288601,PRJNA381936,PRJNA448593,PRJNA475142,PRJNA475751,PRJNA530580,PRJNA530794,PRJNA578285,PRJNA587095,PRJNA592372,PRJNA658369,PRJNA809394,PRJNA824420,PRJNA836696,count
bioproject_id_META,-1368.508824643883,-1433.0938622459503,-1442.6360845626791,-1393.9099130813902,1000000,1.1293250141803743,133,7.543959160521838,MPPA,F81,0.07188751124776127,0.4944526502875263,0.0,0.022799733822202507,1.0123664309076976e-08,0.09500071715327041,0.056313485025259756,0.01851331970918887,0.053109784889524905,0.002616907103421486,0.11983325750365226,0.03939598884143453,0.01947870883782335,0.0206981907689479,1.0123664309076976e-08,0.019464458044151416,0.0734848455363433,0.3389761483257472,0.11019076988262651,0.010123664309076977,PRJNA475142PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA448593PRJNA448593PRJNA475751PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA475751PRJNA475751PRJNA658369PRJNA530580PRJNA592372PRJNA592372PRJNA530580PRJNA381936PRJNA578285PRJNA578285PRJNA658369PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA658369PRJNA658369PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA248737PRJNA278886PRJNA278886PRJNA278886PRJNA530794PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA448593PRJNA448593PRJNA448593PRJNA381936PRJNA658369PRJNA658369PRJNA658369PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA824420PRJNA824420PRJNA809394PRJNA658369PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA278886PRJNA578285PRJNA658369PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA288601PRJNA475751PRJNA475751PRJNA809394PRJNA578285PRJNA248737PRJNA248737PRJNA530580PRJNA475751PRJNA475751PRJNA475751PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA530794PRJNA288601PRJNA809394PRJNA578285PRJNA578285PRJNA475751PRJNA658369PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA475751PRJNA475751PRJNA587095PRJNA587095PRJNA587095PRJNA587095PRJNA288601PRJNA288601PRJNA278886PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA448593PRJNA381936PRJNA381936PRJNA381936PRJNA381936PRJNA381936PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA288601PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA836696PRJNA288601PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA530794PRJNA288601PRJNA288601PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA530580PRJNA475142PRJNA475142PRJNA475142PRJNA592372PRJNA592372PRJNA592372PRJNA592372PRJNA592372PRJNA592372PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA288601PRJNA288601PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA288601PRJNA278886PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA809394PRJNA278886PRJNA809394PRJNA530580PRJNA530580PRJNA530580PRJNA448593PRJNA381936PRJNA809394PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA578285PRJNA578285PRJNA278886PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA288601PRJNA824420PRJNA824420PRJNA824420PRJNA658369PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA809394PRJNA824420PRJNA578285PRJNA578285PRJNA578285PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA658369PRJNA836696PRJNA836696PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA475751PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA475751PRJNA288601PRJNA809394PRJNA809394PRJNA809394PRJNA836696PRJNA288601PRJNA288601PRJNA278886PRJNA278886PRJNA288601PRJNA475751PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA658369PRJNA658369PRJNA288601PRJNA809394PRJNA824420PRJNA578285PRJNA578285PRJNA578285PRJNA475751PRJNA475751PRJNA475751PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA824420PRJNA278886PRJNA278886PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA824420PRJNA824420PRJNA824420PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA578285PRJNA578285PRJNA578285PRJNA448593PRJNA824420PRJNA658369PRJNA824420PRJNA278886PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA475751PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA530794PRJNA475142PRJNA592372PRJNA475751PRJNA836696PRJNA278886PRJNA278886PRJNA278886PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA836696PRJNA809394PRJNA809394PRJNA836696PRJNA836696PRJNA288601PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA278886PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA824420PRJNA824420PRJNA475751PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA836696PRJNA578285PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA475751PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA824420PRJNA809394PRJNA809394PRJNA278886PRJNA530580PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA448593PRJNA381936PRJNA809394PRJNA278886PRJNA288601PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA448593PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA475751PRJNA824420PRJNA824420PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA248737PRJNA269984PRJNA592372PRJNA592372PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA578285PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA809394PRJNA824420PRJNA809394PRJNA809394PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA278886PRJNA248737PRJNA248737PRJNA248737PRJNA248737
