,pmrB-G206D_AMR,soxR-G121D_AMR,pmrB-T156M_AMR,blaEC_AMR,parE-I529L_AMR,iss_VIR,IncFIA_PLASMID,gyrA-D87N+parC-S80I_AMR,parC-E84V_AMR,gyrA-S83L_AMR,mdtM_AMR,iha_VIR,sat_VIR,iucABCD_VIR,IncFIB_PLASMID,aac(6')-Ib-cr+blaOXA-OH_AMR,blaCTX-M-15_AMR,papCFGII_VIR,hlyA-alpha_VIR,cnf1_VIR,aac(3)_AMR,acrB-R717L_AMR,fdeC_VIR,acrF_AMR,marR-R94H_AMR,erm(B)_AMR,blaOXA-CH_AMR,p0111_PLASMID,ptsI-V25I_AMR,pmrB-V161G_AMR,blaCTX-M-24_AMR,astA_VIR,blaCTX-M-1_AMR,tsh_VIR,ibeA_VIR,sslE_VIR,iroBCDEN_VIR,mchF_VIR,cvaC_VIR,sfaF_VIR,focG_VIR,papG-III_VIR,mchB_VIR,ireA_VIR,lnu(F)+qacL_AMR/STRESS,qnrB_AMR,blaDHA_AMR,acrR-R45C_AMR,IncR_PLASMID,IncP6_PLASMID,qacF_STRESS,aph(3')-Ia_AMR,ncr_STRESS,BlaKPC_AMR,pKPC_PLASMID,qepA4_AMR,blaNDM+ble_AMR,rmtB1/C_AMR,cdtB_VIR,blaCMY_AMR,cmlA_AMR,ant(2'')-Ia_AMR,blaCARB-2_AMR,blaFOX-5_AMR,catB_AMR,merD_STRESS,merE_STRESS,merA_STRESS,arr_AMR,floR_AMR,IncC_PLASMID,aac(6')_AMR,blaVIM_AMR,qnrA_AMR,mcr+merB+terW+terZ_AMR/STRESS,IncHI+terD_PLASMID/STRESS,aph(3')-VI+terB+terC+terE_AMR/STRESS,IncN_PLASMID,qnrS1_AMR,blaLAP+blaSHV_AMR,basR-G53S_AMR,ampC-T32A_AMR,blaCTX-M_AMR,IncX_PLASMID,IncI_PLASMID,blaCTX-M-55_AMR,blaTEM-ES_AMR,kefB+psi-GI+trxLHR_STRESS,IncY_PLASMID,nfsA-R203C_AMR,nfsA-R15C_AMR,glpT-E448K_AMR,capU_VIR,afaC+nfaE_VIR,IncFII_PLASMID,blaTEM-CA_AMR,parC-S57T_AMR,merCPRT_STRESS,IncQ1_PLASMID,catA_AMR,papA_VIR,papE_VIR,papH_VIR,aap_VIR,aar+aatA+agg3DCB+agg5A+aggR_VIR,espX1_VIR,iutA_VIR,parC-S80R_AMR,rpoB-Q513L_AMR,rep21_PLASMID,parE-E460D_AMR,blaCTX-M-27_AMR,aph(6)-Id_AMR,aph(3'')-Ib_AMR,tet_AMR,dfrA_AMR,aadA+qacE_AMR/STRESS,sul_AMR,mph(A)_AMR,Col_PLASMID,senB_VIR,pmrB-E123D_AMR,ymgB_STRESS,uhpT-E350Q_AMR,blaCTX-M-195_AMR,parC-A56T_AMR,blaTEM-IR_AMR,dfrB_AMR,blaCTX-M-14_AMR,IncB/O/K/Z_PLASMID,emrE_STRESS,ybtPQ_VIR,emrD_AMR,parE-L445H_AMR,pcoABCDERS+sil_STRESS,acrB-R620C_AMR,sat2_AMR,marR-R77C_AMR,ampC-C11T_AMR
pmrB-G206D_AMR,1.0,-0.0027819308775916497,-0.0016043264774505,0.0032141238079017344,0.010780071177785884,0.021293487830660172,0.029525668979435662,0.02536589148357056,0.027612313852562412,0.017692453866257132,0.013206580780801093,0.01721874968426192,0.017123177317034353,0.014726681196646534,-0.03002654515089061,-0.02994299190881843,-0.03851847891318367,-0.030361086698319373,-0.024025212052289278,-0.022499423110308673,-0.03417853106948282,-0.0027819308775916545,0.006873140826715698,0.0035955454910322443,-0.0016043264774505005,-0.006263438400113544,-0.0027819308775916545,-0.0039409676701749295,0.0016043264774504293,-0.0032141238079016967,-0.0027819308775916536,-0.009088413814625926,-0.0016043264774505,-0.002270147559591377,-0.010513877829373016,-0.007436747875863718,-0.006472580883325473,-0.006472580883325476,-0.0060475737495120545,-0.004259160543528206,-0.003214123807901696,-0.0022701475595913764,-0.0022701475595913773,-0.004259160543528207,-0.001604326477450498,-0.003595545491032337,-0.0016043264774505,-0.0016043264774504996,-0.0016043264774504976,-0.0016043264774504976,-0.0016043264774504992,-0.004834956621682303,-0.002270147559591376,-0.008461980951445434,-0.002781930877591652,-0.001604326477450499,-0.006263438400113545,-0.002270147559591376,-0.0027819308775916506,-0.0050994098883619075,-0.004259160543528208,-0.00359554549103234,-0.0022701475595913773,-0.0016043264774504987,-0.005351372021994096,-0.002781930877591653,-0.002270147559591377,-0.001604326477450501,-0.0032141238079016945,-0.003214123807901694,-0.005099409888361897,-0.004259160543528204,-0.002270147559591377,-0.0016043264774504979,-0.0016043264774504992,-0.0022701475595913764,-0.001604326477450499,0.0972841232053172,-0.005592533434187985,-0.0016043264774504979,-0.001604326477450501,-0.00394096767017493,-0.004259160543528211,0.08442983416955732,-0.01263322020208239,-0.0016043264774504996,-0.003214123807901695,-0.005099409888361909,-0.011548938224991648,-0.0022701475595913773,-0.0016043264774504996,0.004834956621681975,-0.0027819308775916484,-0.024864412979183324,-0.07581565551312845,0.005156061784054447,-0.002270147559591377,-0.01419655158153296,-0.005592533434187971,-0.005351372021994087,-0.007791870679544565,-0.009822829115699459,-0.012160366331239056,-0.003940967670174927,-0.003595545491032345,-0.001604326477450499,-0.006047573749512073,-0.003940967670174931,-0.0027819308775916558,-0.001604326477450501,-0.004555835250593439,-0.017880094600976545,-0.03019374823802594,-0.03255232088640771,-0.04968619915345571,-0.05824427565829961,-0.05676040574126688,-0.06167833469762964,-0.05199901766117028,-0.05344673949318685,-0.047484461667158806,0.0032141238079015527,-0.14522657416470397,0.0016043264774505761,-0.001604326477450501,-0.0016043264774505007,-0.004555835250593437,-0.0016043264774505007,-0.00604757374951207,-0.005824237730666516,0.004555835250593244,0.0027819308775913747,0.0016043264774505167,-0.0066756346207780745,-0.0027819308775916545,-0.0032141238079016945,-0.0035955454910323397,-0.0016043264774504987,-0.0022701475595913773
soxR-G121D_AMR,-0.0027819308775916497,1.0,-0.0019660067234399284,0.003938717651998368,0.01321033637016807,0.02609390347224749,0.036181952079902116,0.031084392050922834,0.03383724911785993,0.021681050424654236,0.016183879636499213,0.021100554110584643,0.020983435856173693,0.018046672328548532,-0.03679574605172287,0.006506955222999111,-0.007393644117897914,-0.037205706830130046,-0.02944146910916278,-0.027571705466508677,-0.04188375796595126,-0.0034090909090909024,0.008422625485771756,0.004406127249758094,-0.001966006723439928,-0.007675471407816986,-0.0034090909090909033,-0.004829421595494665,0.0019660067234398395,-0.003938717651998636,-0.003409090909090903,-0.01113731083797451,-0.0019660067234399275,-0.0027819308775916506,-0.012884132246462338,-0.00911329241895327,-0.00793176308780286,-0.007931763087802841,-0.007410942111317489,-0.005219348045725245,-0.003938717651998639,-0.0027819308775916523,-0.0027819308775916558,-0.005219348045725264,-0.00196600672343993,-0.004406127249758509,-0.001966006723439928,-0.0019660067234399258,-0.001966006723439933,-0.001966006723439935,-0.0019660067234399266,-0.0059249519093355,-0.0027819308775916545,-0.010369654604591293,-0.0034090909090909046,-0.0019660067234399275,-0.00767547140781697,-0.0027819308775916566,-0.0034090909090909046,-0.00624902366632226,-0.005219348045725268,-0.00440612724975853,-0.0027819308775916623,-0.001966006723439934,-0.006557788282337522,-0.0034090909090909046,-0.0027819308775916514,-0.0019660067234399284,-0.003938717651998635,-0.003938717651998636,-0.0062490236663222485,-0.0052193480457252564,-0.002781930877591654,-0.00196600672343993,-0.0019660067234399266,-0.0027819308775916497,-0.0019660067234399266,-0.013530178895403991,-0.00685331725631599,-0.00196600672343993,-0.0019660067234399284,-0.004829421595494644,-0.005219348045725246,-0.015337928024980864,-0.015481260332660299,-0.0019660067234399258,-0.003938717651998644,-0.006249023666322239,-0.014152537228586993,-0.00278193087759165,-0.0019660067234399258,0.005924951909335913,-0.003409090909090899,0.016981438705581824,0.036693356520671745,0.025894548511091835,-0.002781930877591655,-0.017397030000595202,-0.006853317256316,-0.006557788282337495,-0.009548474303374245,-0.012037293129610195,-0.01490180602435782,-0.004829421595494654,-0.004406127249758499,-0.0019660067234399275,-0.007410942111317487,-0.004829421595494661,-0.003409090909090906,-0.0019660067234399284,-0.005582905262390825,-0.021910992990107656,-0.03700064349504774,-0.03989093406221991,-0.060887483296480985,-0.03166221026558237,-0.030033728094555602,-0.035354135511789946,-0.024647909458709996,-0.06549580192463654,-0.05818938489684083,0.003938717651998745,0.00933316741183204,0.001966006723440024,-0.0019660067234399284,-0.001966006723439928,-0.005582905262390815,-0.0019660067234399284,-0.007410942111317477,-0.0071372570971959,0.005582905262390217,0.003409090909090621,0.001966006723440011,-0.008180593371826965,-0.0034090909090909085,-0.0039387176519986395,-0.004406127249758503,-0.001966006723439927,-0.0027819308775916506
pmrB-T156M_AMR,-0.0016043264774505,-0.0019660067234399284,1.0,0.0022714399797646176,0.007618338969311679,0.015048231635721176,0.020865961909838932,0.01792622297140607,0.019513782718737948,0.012503359999125732,0.00933316741183196,0.01216859049991724,0.012101048952404988,0.010407431212535399,0.05343027209385476,0.053579364491562614,0.041650826375217755,0.052841536714142164,0.06677678739978603,0.07130522723115676,0.04693959708768647,-0.0019660067234399297,0.00485728857798602,0.002540992900558178,-0.0011337868480725635,-0.004426408328712821,-0.0019660067234399292,-0.0027851047626067586,0.0011337868480727137,-0.002271439979764521,-0.0019660067234399297,-0.006422834876626167,-0.0011337868480725637,-0.0016043264774505,-0.007430218582522049,-0.005255592956045327,-0.004574210537410235,-0.0045742105374102365,-0.004273855525243121,-0.0030099735159615395,-0.0022714399797645213,-0.0016043264774505002,-0.0016043264774505002,-0.003009973515961541,-0.0011337868480725633,-0.0025409929005580784,-0.0011337868480725633,-0.0011337868480725641,-0.0011337868480725626,-0.0011337868480725626,-0.0011337868480725643,-0.0034168919516781374,-0.0016043264774504985,-0.005980131130563732,-0.00196600672343993,-0.0011337868480725643,-0.004426408328712825,-0.0016043264774505007,-0.0019660067234399284,-0.0036037826125912696,-0.003009973515961543,-0.0025409929005580836,-0.0016043264774505002,-0.0011337868480725628,-0.0037818457171648785,-0.0019660067234399305,-0.0016043264774505,-0.001133786848072563,-0.0022714399797645205,-0.0022714399797645213,-0.0036037826125912627,-0.0030099735159615395,-0.0016043264774505005,-0.001133786848072563,-0.0011337868480725643,-0.0016043264774505015,-0.0011337868480725643,-0.00780279065212806,-0.003952275889110026,-0.0011337868480725628,-0.0011337868480725628,-0.0027851047626067577,-0.0030099735159615434,-0.008845311088753362,-0.008927970157724688,-0.0011337868480725641,-0.0022714399797645205,-0.00360378261259127,-0.00816170178123987,-0.0016043264774504992,-0.0011337868480725641,0.003416891951678207,-0.001966006723439928,-0.01757182519710214,-0.05357936449156272,-0.030224518350007775,-0.001604326477450501,-0.0100327855317232,-0.003952275889110015,-0.003781845717164875,-0.005506560305847992,-0.006941850439283748,-0.008593801578350277,-0.0027851047626067543,-0.0025409929005580844,-0.0011337868480725641,-0.00427385552524313,-0.0027851047626067573,-0.0019660067234399305,-0.001133786848072563,-0.003219635256108639,-0.012635966797167037,-0.021338097405641174,-0.023004914407382917,-0.035113525783370576,-0.041161568200154916,-0.040112908703581765,-0.04358843768652306,-0.03674800806791947,-0.03777112150267147,-0.03355754510240672,0.002271439979764448,0.005382393832244567,0.0011337868480725483,-0.0011337868480725637,-0.0011337868480725635,-0.0032196352561086406,-0.0011337868480725637,-0.0042738555252431285,-0.004116022662401915,0.00321963525610891,0.0019660067234399227,0.0011337868480724986,-0.004717709794083718,-0.00196600672343993,-0.0022714399797645196,-0.002540992900558081,-0.001133786848072564,-0.0016043264774504996
blaEC_AMR,0.0032141238079017344,0.003938717651998368,0.0022714399797646176,1.0,0.21980000732680874,-0.030147778676602593,0.07119320128558344,0.08605445200907053,0.07752784384183112,0.12998743554767947,0.17785513145462292,0.13390346659823205,0.13471868925738606,0.03892517089968232,-0.06965400122283114,0.04239393283812139,0.054535292032429857,0.04298588044576365,0.03401541266376983,0.03185516781821623,0.0483907004042095,0.003938717651998951,-0.009731140811914797,-0.005090650744835377,0.002271439979764586,0.00886791098493831,0.003938717651998944,0.0055797069055546255,-0.002271439979764564,0.004550625711035484,0.003938717651998765,-0.07876199324762967,0.0022714399797645127,0.00321412380790169,-0.22555579305156107,-0.3215138277915673,-0.3701404717668161,-0.37014047176681614,-0.3964643826579428,0.006030211228689376,0.0045506257110352845,0.0032141238079016715,0.003214123807901557,-0.5644708439426666,-0.499148935553253,-0.2196615796396574,0.0022714399797646055,0.0022714399797644186,0.0022714399797643735,0.002271439979764339,0.0022714399797645712,0.006845435717278972,0.0032141238079018103,0.011980654879961626,0.003938717651998586,0.0022714399797644225,0.008867910984938146,0.0032141238079017747,0.003938717651998613,0.00721985434787491,0.006030211228689176,0.0050906507448353795,0.0032141238079015718,0.0022714399797644285,0.007576587763275908,0.003938717651998625,0.0032141238079016602,0.0022714399797645604,0.0045506257110354545,0.004550625711035358,0.007219854347874839,0.006030211228689316,0.003214123807901626,0.002271439979764512,0.0022714399797645365,0.0032141238079017136,0.0022714399797645318,0.01563218930534141,0.00791802928464512,0.0022714399797645526,0.0022714399797646124,0.0055797069055543115,0.006030211228689081,0.01772078523807579,-0.05018981377942403,0.002271439979764452,0.004550625711035106,0.007219854347874577,0.016351235472822023,0.0032141238079017014,0.0022714399797643826,-0.0068454357172790135,0.00393871765199836,0.03520357141025548,0.0699075952500611,-0.007300063321929759,0.0032141238079016897,0.02009978348567012,0.007918029284644641,0.00757658776327557,0.011031898324584087,0.013907373020017199,0.0172169085542072,0.005579706905554662,0.0050906507448356545,0.002271439979764449,0.008562285163457244,0.005579706905554489,0.003938717651998787,0.002271439979764701,0.006450249668548669,0.025315023026466793,0.005449225017198023,0.00988191704417385,0.002829164415506363,0.013639992895631196,0.011868222541119345,0.052466369338186325,0.03976318661720561,0.07567104487722959,0.06722952351929173,-0.004550625711035147,-0.010783141961985607,-0.0022714399797647816,0.002271439979764562,0.002271439979764578,0.006450249668548119,0.002271439979764525,0.008562285163457356,0.008246081217902946,-0.006450249668547925,-0.0039387176519982605,-0.002271439979764632,0.009451507271782067,0.003938717651998736,0.004550625711035273,0.00509065074483594,0.0022714399797644836,0.003214123807901784
parE-I529L_AMR,0.010780071177785884,0.01321033637016807,0.007618338969311679,0.21980000732680874,1.0,0.29438601909738393,0.05956934509478096,0.09518445682551271,0.3904081068811068,0.14171671053996532,0.284789944493938,0.16515252883413406,0.24932651433922678,0.13521625877178817,-0.03239300179975255,0.1305086802753526,0.17214741121039684,0.1093429276083352,0.04864652929830364,0.03870545031107175,-0.004340605531403421,0.01321033637016812,0.041830542314131594,-0.01707388409732825,0.007618338969311694,-0.01097482475309998,0.013210336370168115,0.01871416323328597,-0.00761833896931196,0.01526265694800621,0.013210336370168167,-0.15695967689684498,-0.148823365912136,-0.21058743696139867,-0.35016462978178065,-0.37907143702589313,-0.4031844739339965,-0.3242898721647508,-0.35038380394797713,-0.21710109509013117,-0.21980000732680915,0.010780071177785906,0.010780071177785885,-0.21710109509013142,-0.14882336591213594,-0.05304816082332681,0.007618338969311731,0.007618338969311743,0.007618338969311696,0.0076183389693116835,0.0076183389693117365,-0.08181132459549179,0.010780071177785856,-0.05150036368743398,-0.07721390405509124,0.007618338969311746,-0.09240986892946415,0.010780071177785828,0.01321033637016815,-0.07523595975536289,0.020225140706322944,0.017073884097328195,0.010780071177785825,0.007618338969311674,0.025411639455847474,-0.07721390405509115,-0.09990368289180648,0.007618338969311727,0.015262656948006128,0.01526265694800614,0.024215166687729026,-0.09843797719190438,-0.09990368289180639,0.007618338969311719,0.007618338969311745,0.010780071177785906,0.007618338969311724,-0.019346217888835088,-0.018888283514176932,0.007618338969311679,0.007618338969311711,0.018714163233285983,0.020225140706322992,0.05943496193988495,-0.04620750540489096,0.007618338969311716,0.015262656948006145,0.02421516668772916,0.008875635179001903,0.0107800711777859,0.00761833896931174,-0.022959378258488178,0.013210336370168082,0.06675764497769934,0.04468007722409448,-0.019191765154490763,-0.21058743696139878,-0.04794758839641447,-0.10977849791754571,0.025411639455847533,0.03700064349504771,0.02003802060872041,0.05774497523073083,0.01871416323328598,0.017073884097328275,0.00761833896931175,0.02871763784570215,0.018714163233285987,0.013210336370168224,0.007618338969311698,-0.4226164350362998,-0.043059757690488205,-0.10100691105736427,-0.08264322218490056,0.004222603386585208,-0.0025655419329189584,0.0024080632700043143,-0.011639609279876555,0.02508715527683288,0.03134690074860764,0.004493029582449468,-0.015262656948005762,0.031349243518047,-0.007618338969311715,0.007618338969311729,0.007618338969311717,0.021633936555429646,0.007618338969311787,0.02871763784570212,0.02765709965753617,-0.021633936555429906,-0.01321033637016803,-0.007618338969311668,-0.6192570077398303,-0.1676381444803508,-0.14144578590187074,0.01707388409732826,0.00761833896931172,0.0107800711777859
iss_VIR,0.021293487830660172,0.02609390347224749,0.015048231635721176,-0.030147778676602593,0.29438601909738393,1.0,0.2798356452530336,0.3997065880365678,0.5328916149265084,-0.06347277758522185,-0.0766309212766616,0.1808968362691232,0.21192041610740903,0.228244759977929,0.1805406060123638,0.2538657116411076,0.24936341981758692,0.12378088141659904,0.05141978589499838,0.037817181778802285,0.006055535048807886,0.02609390347224757,0.15067028164292856,0.12834017634869063,0.015048231635721183,-0.08240941919753193,-0.026153073321390975,0.03696541520895675,-0.015048231635721004,-0.1509439803127848,-0.130647026908668,-0.09645276673478761,0.015048231635721143,0.0212934878306602,0.06972138176670092,0.00989722072037372,0.06071139371083985,0.060711393710839875,0.0567249197067322,0.03994999480067737,0.030147778676602437,0.02129348783066015,0.02129348783066015,0.03994999480067732,0.015048231635721113,0.033725430681547125,0.01504823163572115,0.015048231635721169,0.015048231635721103,0.01504823163572109,0.015048231635721132,-0.01518550295496421,-0.04265940249067643,-0.061893396277394985,-0.13064702690866814,-0.07534352710129774,-0.03535638515199641,0.021293487830660134,0.026093903472247534,-0.12455673991617192,-0.02861335876394487,-0.04730737283357155,-0.10661229281201293,-0.07534352710129773,-0.0046252382530942715,0.026093903472247562,0.02129348783066017,0.015048231635721143,0.030147778676602403,0.030147778676602417,-0.009631346660184725,0.005668318018366246,0.021293487830660172,0.015048231635721119,0.015048231635721132,0.021293487830660165,0.015048231635721143,0.020618636119878946,-0.026317582657414525,0.015048231635721113,0.01504823163572115,0.03696541520895686,0.03994999480067738,0.05554035096513322,-0.041041658405290435,0.015048231635721172,-0.015125161070744424,0.04783134996780905,-0.0643071194904659,0.0212934878306602,0.01504823163572117,0.10599001159537112,0.026093903472247493,-0.011382862182327229,-0.14589368520768092,-0.13704332582426998,0.021293487830660145,0.05539549348554841,-5.9474763067677906e-05,-0.05944517620587557,0.03491096137109369,-0.0923449148775332,-0.07625658772937965,-0.03704923701215163,-0.006790971076012183,-0.07534352710129776,0.03238667670330935,-4.191090159744525e-05,0.02609390347224764,-0.07534352710129774,-0.2139543923862748,-0.07258805532333219,-0.16057823800695895,-0.1319734440155653,0.027871765079995392,0.04383868799610416,0.03849703841348693,0.031811958922769654,0.036068938262181535,-0.14134160545364644,-0.20521309082947764,0.015125161070744242,0.04559310841900769,-0.015048231635721119,-0.07534352710129776,0.015048231635721193,0.04273273869671517,0.015048231635721193,0.05672491970673232,0.029387607964647382,-0.01064684731134095,0.07840005011502983,0.07534352710129795,-0.31350592603086586,-0.07840005011502947,-0.06039810081809116,-0.0067909710760122284,-0.07534352710129774,-0.10661229281201284
IncFIA_PLASMID,0.029525668979435662,0.036181952079902116,0.020865961909838932,0.07119320128558344,0.05956934509478096,0.2798356452530336,1.0,0.7737473999608908,0.7019853196182277,0.5527182038599984,0.3785073843406341,0.2429195519447912,0.16669801750162563,0.13120702225758266,0.16061806579609147,0.15925404602760534,0.22677833831479619,0.037689598907722,-0.014684926094661318,-0.008702080445608107,-0.09485076897933022,0.03618195207990221,-0.05359493678213272,-0.01305570908740725,0.02086596190983893,-0.07512296060237873,-0.050753187203236884,0.02046771201977351,-0.020865961909838786,0.004137651602577296,-0.09422075684480632,-0.14290363059974392,0.02086596190983896,-0.023680791650853444,-0.34407237767236243,-0.25187398399146654,-0.12440579385577254,-0.10544319831379993,-0.1035816447863861,-0.08721060705304924,-0.10885862772966468,-0.07688725228114265,-0.02368079165085346,-0.05868950852421871,-0.05433666815704995,-0.02065245209440765,0.020865961909838953,-0.05433666815704997,0.020865961909838898,0.02086596190983888,-0.054336668157049975,-0.06302631578535614,-0.023680791650853482,-0.00747023381138627,-0.05075318720323688,0.020865961909838946,0.042316238356429996,-0.02368079165085353,-0.09422075684480631,-0.10100078416708994,0.026873787062272954,0.013055709087407425,0.029525668979435628,0.02086596190983891,-0.09002837602139187,-0.00728561756166735,-0.02368079165085345,0.02086596190983896,0.004137651602577431,0.04180307804665805,0.018516359252288842,-0.0016473114665575739,-0.02368079165085348,0.020865961909838922,0.02086596190983895,0.029525668979435676,0.020865961909838953,0.01708882440716241,0.029045243039721093,0.02086596190983889,0.020865961909838953,0.05125645088427085,0.05539488559110354,0.028978792907803513,-0.009261858964956383,-0.05433666815704997,0.004137651602577325,0.06632321662004016,0.028677425910743015,0.02952566897943555,0.020865961909838946,0.0630263157853569,0.03618195207990212,-0.33028803801970974,-0.0581966815702748,-0.1713682804270764,-0.07688725228114267,-0.2220299502322433,-0.08018367350233058,-0.09002837602139177,0.0378209773540963,-0.06409541118107792,-0.06351441307095697,-0.13347598230271338,-0.1217769356398532,-0.05433666815704996,-0.06308459260733866,-0.07189850457371877,0.03618195207990219,-0.05433666815704996,0.05925345379666795,0.14796785854263078,0.0906156524463801,0.11928608321777567,0.1652251454454705,0.15368582401951467,0.1526832950043586,0.16958616658505588,0.15834442772216525,-0.12978783945691294,-0.20192414562777491,-0.04180307804665825,0.014536845871806708,-0.020865961909838977,0.020865961909838887,0.02086596190983893,-0.020829402890767488,0.020865961909838898,0.017909511750756654,-0.050254483412496026,-0.032559168234188855,0.05075318720323775,0.05433666815705005,0.08682368562695222,0.03618195207990223,0.04180307804665807,-0.054360613276222755,0.020865961909838946,-0.07688725228114261
gyrA-D87N+parC-S80I_AMR,0.02536589148357056,0.031084392050922834,0.01792622297140607,0.08605445200907053,0.09518445682551271,0.3997065880365678,0.7737473999608908,1.0,0.9186441824112666,0.6974899296449514,0.4676107881028147,0.32008081157612556,0.23757026325700586,0.19349418232036042,0.17208222055316472,0.32851320054428657,0.37455034600397197,0.16454316772874505,0.07150973555110421,0.08170240206468178,-0.015843945753360962,0.031084392050922807,-0.03815844334066415,-0.0037909149620518733,0.017926222971406062,0.006603771918365153,0.031084392050922786,0.010801770606004693,-0.017926222971405458,-0.004742433684823052,-0.10967211144120473,-0.15062136027321674,-0.06324739181706349,-0.08949606841382839,-0.41448879635012403,-0.2931790463852012,-0.1732958760423693,-0.15282767666497304,-0.15098868548652386,-0.10633769481443364,-0.12671046117119433,-0.0894960684138284,-0.03206508846512892,-0.0755520605452057,-0.06324739181706344,0.003790914962052387,0.01792622297140604,0.017926222971406076,0.01792622297140606,0.017926222971406083,0.017926222971406093,-0.0818828859295011,-0.03206508846512894,0.046979398331315966,-0.06275327694382885,0.017926222971406083,0.06998562630876139,0.025365891483570577,-0.10967211144120464,-0.09782881718930884,0.016804842262477696,0.003790914962052398,0.02536589148357055,0.01792622297140606,0.05979449284017072,-0.015834442446452993,-0.03206508846512896,0.01792622297140608,0.035913575477300674,0.03591357547730068,0.031177821965648916,0.016804842262477717,-0.032065088465128934,0.017926222971406072,0.017926222971406093,0.02536589148357058,0.017926222971406086,0.06129805553404946,0.03890884386925257,0.017926222971406065,0.01792622297140607,0.04403509271437445,0.047590476531705526,0.08430160175121945,-0.046191981142517956,-0.06324739181706349,-0.004742433684823052,0.056979149796640455,0.009791414060174386,0.025365891483570536,0.01792622297140608,0.08188288592950191,0.031084392050922862,-0.3744990179025224,-0.14065116953129755,-0.20315555837180116,-0.08949606841382841,-0.2603798409788392,-0.1025730056978716,-0.087893723041985,-0.0157821394755281,-0.09732734478369227,-0.12618530336264372,-0.15536483993584413,-0.1417472551028287,-0.06324739181706347,-0.12913245445626176,-0.1553648399358443,0.031084392050922817,-0.06324739181706346,0.050905423348066206,0.1333883025571213,0.04753409484555736,0.08238418414805677,0.1452930955035638,0.1382864872496538,0.14633388582154713,0.14742123843364038,0.15896735695822287,-0.1777957457180618,-0.2502549905259224,-0.035913575477301334,0.0024796225205662445,-0.01792622297140597,0.017926222971406083,0.017926222971406062,-0.035535901298746224,0.017926222971406072,0.06757362481610006,-0.02559483481631041,-0.022091648465794412,0.06275327694383011,0.0632473918170636,0.0745913729965214,0.031084392050922866,0.035913575477300744,0.040175457478272586,-0.06324739181706346,-0.08949606841382836
parC-E84V_AMR,0.027612313852562412,0.03383724911785993,0.019513782718737948,0.07752784384183112,0.3904081068811068,0.5328916149265084,0.7019853196182277,0.9186441824112666,1.0,0.6407450661587778,0.42757793681542267,0.2805792150286884,0.2428365993893008,0.2002386275713272,0.19159576847678042,0.352614441173516,0.4044349627042032,0.18496399878602107,0.09742272150150529,0.10464402614722541,-0.04175313351513685,0.03383724911786002,-0.028180329867033806,-0.008943682638113447,0.019513782718737955,-0.004621347862342308,0.033837249117860006,0.01615822689230607,-0.019513782718737445,0.0002201244856384809,-0.1007496471482227,-0.13057476782311858,-0.058101848545431184,-0.08221504259704397,-0.3807677214416898,-0.26932722536664816,-0.15612504992571485,-0.13655400803411827,-0.13542434085372065,-0.09537610173733224,-0.11640182800556612,-0.082215042597044,-0.02730136437224085,-0.06593985642657939,-0.05810184854543117,0.008943682638113806,0.019513782718737917,0.01951378271873784,0.0195137827187378,0.01951378271873782,0.019513782718737813,-0.07114140899909521,-0.027301364372240816,0.011951247991760106,-0.10074964714822283,0.019513782718737847,0.015579890565619675,0.0276123138525624,-0.10074964714822296,-0.08599719316478877,0.02236887950567973,0.00894368263811374,0.027612313852562367,0.0195137827187378,0.06508993795968043,-0.01102504963750099,-0.02730136437224078,0.01951378271873787,0.039094108649373197,0.039094108649373197,0.03735485616027359,-0.007067365805073232,-0.027301364372240844,0.019513782718737816,0.019513782718737802,0.027612313852562374,0.01951378271873782,0.06307431174450537,0.022929755251812567,0.019513782718737806,0.019513782718737868,0.04793487354243155,0.05180512481643275,0.09912194935641315,-0.025478842333285436,-0.05810184854543118,0.00022012448563836278,0.062025266025286366,0.003641588140470713,0.027612313852562548,0.019513782718737847,0.07114140899909586,0.033837249117859965,-0.3340311114356511,-0.14980896783321937,-0.21500698582838884,-0.08221504259704401,-0.2470439890122517,-0.08980395236149767,-0.07612484144670255,-0.003563779851217044,-0.07853029489116775,-0.11355996443538194,-0.1427250063583209,-0.13021529127297904,-0.05810184854543118,-0.11452610719873364,-0.14272500635832075,0.033837249117860076,-0.058101848545431156,-0.1649928823393639,0.09050415632761831,-0.008036077762152228,0.0316526988394999,0.11313999123890739,0.1065269327699849,0.10726024894068487,0.11349113058795983,0.11886222431040305,-0.19079244889276298,-0.2682409448153109,-0.03909410864937368,0.024600834707050184,0.058101848545431385,0.019513782718737924,0.01951378271873794,-0.027238802247024414,0.019513782718737955,0.07355799569614876,-0.015857108527903275,-0.027862829789910774,0.05588734839286315,0.058101848545431524,-0.24176295606456605,-0.05588734839286185,-0.03865385967809646,0.043733426115887035,-0.05810184854543117,-0.08221504259704397
